path,name,parentPath,focusGroup,activeSelf,activeInHierarchy,layer,siblingIndex,siblingCount,localPosition,localScale,worldPosition,missingScriptCount,componentTypes,hasRectTransform,anchorMin,anchorMax,pivot,sizeDelta,anchoredPosition,rect,offsetMin,offsetMax,hasCanvas,canvasEnabled,canvasRenderMode,canvasSortingOrder,canvasOverrideSorting,canvasWorldCamera,canvasPlaneDistance,canvasScaleFactor,canvasReferencePixelsPerUnit,canvasPixelRect,hasCanvasScaler,canvasScalerUiScaleMode,canvasScalerReferenceResolution,canvasScalerScreenMatchMode,canvasScalerMatchWidthOrHeight,canvasScalerScaleFactor,canvasScalerReferencePixelsPerUnit,hasCanvasGroup,canvasGroupAlpha,canvasGroupInteractable,canvasGroupBlocksRaycasts,canvasGroupIgnoreParentGroups,hasGraphic,graphicType,graphicEnabled,graphicRaycastTarget,graphicColor,graphicAlpha,graphicDepth,graphicCanvas,graphicMaterial,canvasRendererCull,canvasRendererCullTransparentMesh,hasImage,imageSprite,imageType,imagePreserveAspect,imageFillAmount,hasButton,buttonEnabled,buttonInteractable,buttonTargetGraphicPath,buttonPersistentListenerCount,hasTmpText,tmpText,tmpEnabled,tmpFontSize,tmpEnableAutoSizing,tmpFontSizeMin,tmpFontSizeMax,tmpCharacterSpacing,tmpWordSpacing,tmpLineSpacing,tmpAlignment,tmpFont,tmpMaterial,tmpColor,tmpAlpha,tmpRaycastTarget,hasMask,maskEnabled,maskShowMaskGraphic,hasRectMask2D,rectMaskEnabled,hasMaskNamedComponent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start2,im_start2,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts,right_rail,False,False,5,1,7,0/0/0,1/1/1,-8.354376/4.862292/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,0/0,0.5/0.5,21/21,0/0,-10.5/-10.5/21/21,-10.5/-10.5,10.5/10.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right,grid_all_buff_right,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right,right_rail,False,False,5,2,4,-123/265/0,1/1/1,2.020833/4.6875/-6,2,UnityEngine.RectTransform;<missing>;UnityEngine.CanvasRenderer;<missing>,True,0/1,1/1,0.5/1,-4/0,2/-95,-123/0/246/0,4/-95,0/-95,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener/UIEffect_AllSkillNew,UIEffect_AllSkillNew,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener,button_or_state_child,False,False,5,8,13,0/60/0,1/1/1,0/-4.182969/-6,0,UnityEngine.RectTransform,True,0.5/0.5,0.5/0.5,0.5/0.5,100/100,0/60,-50/-50/100/100,-50/10,50/110,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_quality,im_quality,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem,right_rail,False,False,5,3,6,-81/56/0,1/1/1,0.827083/5.454166/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0.5/0.5,0.5/0.5,0/0.5,84/45,-81/56,0/-22.5/84/45,-81/33.5,3/78.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3,item_buff_right_3,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right,right_rail,False,False,5,2,6,-123/0/0,1/1/1,-0.541667/4.6875/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0/0,0/0,0.5/0.5,240/90,0/0,-120/-45/240/90,-120/-45,120/45,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/team_desc_left,team_desc_left,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left,right_rail,False,False,5,1,4,125/285/0,1/1/1,-3.4375/5.104167/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0.5/0.5,0.5/0.5,0.5/0.5,200/23.5,0/285,-100/-11.75/200/23.5,-100/273.25,100/296.75,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid/Viewport,Viewport,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid,right_rail,False,False,5,0,1,-90/0/0,1/1/1,-7.25/5.625/-6,2,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;<missing>,True,0/0,1/1,0/1,0/0,0/0,0/-90/180/90,0/0,0/0,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid/Viewport,Viewport,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid,right_rail,False,False,5,0,1,-90/0/0,1/1/1,-3.041667/5.625/-6,2,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;<missing>,True,0/0,1/1,0/1,0/0,0/0,0/-90/180/90,0/0,0/0,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/im_mask/imgPlayerHeadIcon,imgPlayerHeadIcon,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/im_mask,top_hud,True,True,5,0,1,0/0/0,1/1/1,-7.020833/5.979167/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0.5/0.5,0.5/0.5,0.5/0.5,89/90,0/0,-44.5/-45/89/90,-44.5/-45,44.5/45,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle,Default UI Material,False,True,True,download_artsources_uispriteres_uiheroheadbattle.assetbundle_6810259492667770510_battlehead1001,Simple,True,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start5,im_start5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts,right_rail,False,False,5,4,7,0/0/0,1/1/1,0.853958/4.862292/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,0/0,0.5/0.5,21/21,0/0,-10.5/-10.5/21/21,-10.5/-10.5,10.5/10.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff,root_buff,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra,right_rail,False,False,5,0,9,0/51/0,1/1/1,0/0/-6,0,UnityEngine.RectTransform,True,0/0.5,1/0.5,0.5/0.5,0/720,0/51,-320/-360/640/720,0/-309,0/411,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/imgVS,imgVS,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter,top_hud,True,True,5,2,4,8/-30/0,1/1/1,0.166667/6.25/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0.5/1,0.5/1,0.5/0.5,56/54,8/-30,-28/-27/56/54,-20/-57,36/-3,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_1943103129572916828_multilang_T_duijue,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_touxiang,im_touxiang,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem,right_rail,False,False,5,1,6,0/0/0,-0.9/0.9/0.9,1.333333/5.104167/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0.5/0.5,0.5/0.5,0.5/0.5,150/150,0/0,-75/-75/150/150,-75/-75,75/75,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid/Viewport/grid,grid,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid/Viewport,right_rail,False,False,5,0,1,0/0/0,1/1/1,-3.041667/5.625/-6,2,UnityEngine.RectTransform;<missing>;UnityEngine.CanvasRenderer;<missing>,True,0/1,1/1,0/1,0/0,0/0,0/0/180/0,0/0,0/0,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/ScrollViewGrid/Viewport,Viewport,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/ScrollViewGrid,right_rail,False,False,5,0,1,-90/0/0,1/1/1,-3.041667/5.625/-6,2,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;<missing>,True,0/0,1/1,0/1,0/0,0/0,0/-90/180/90,0/0,0/0,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_occupation,im_occupation,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem,right_rail,False,False,5,4,6,68/57.5/0,0.633333/0.633333/0.633333,1.758333/5.463542/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0.5/0.5,0.5/0.5,0.5/0.5,76/72,68/57.5,-38/-36/76/72,30/21.5,106/93.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start2,im_start2,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts,right_rail,False,False,5,1,7,0/0/0,1/1/1,0.853958/4.862292/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,0/0,0.5/0.5,21/21,0/0,-10.5/-10.5/21/21,-10.5/-10.5,10.5/10.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start3,im_start3,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts,right_rail,False,False,5,2,7,0/0/0,1/1/1,0.853958/4.862292/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,0/0,0.5/0.5,21/21,0/0,-10.5/-10.5/21/21,-10.5/-10.5,10.5/10.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start7,im_start7,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts,right_rail,False,False,5,6,7,0/0/0,1/1/1,-8.354376/4.862292/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,0/0,0.5/0.5,21/21,0/0,-10.5/-10.5/21/21,-10.5/-10.5,10.5/10.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start6,im_start6,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts,right_rail,False,False,5,5,7,0/0/0,1/1/1,-8.354376/4.862292/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,0/0,0.5/0.5,21/21,0/0,-10.5/-10.5/21/21,-10.5/-10.5,10.5/10.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/img_yazhi,img_yazhi,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo,top_hud,True,True,5,9,14,11/-27/0,1/1/1,-3.833333/5.416667/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0.5/0.5,0.5/0.5,0.5/0.5,41/47,11/-27,-20.5/-23.5/41/47,-9.5/-50.5,31.5/-3.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle,Default UI Material,False,True,True,download_artsources_uispriteres_uicommonother.assetbundle_7623093264871504072_UI_up,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/ScrollViewGrid/Viewport,Viewport,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/ScrollViewGrid,right_rail,False,False,5,0,1,-90/0/0,1/1/1,-7.25/5.625/-6,2,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;<missing>,True,0/0,1/1,0/1,0/0,0/0,0/-90/180/90,0/0,0/0,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/im_quality,im_quality,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem,right_rail,False,False,5,3,6,-81/56/0,1/1/1,0.827083/5.454166/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0.5/0.5,0.5/0.5,0/0.5,84/45,-81/56,0/-22.5/84/45,-81/33.5,3/78.5,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerHP_Red,imgPlayerHP_Red,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG,top_hud,True,True,5,1,5,0/0/0,-1/1/1,3.645833/6.083333/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0.5/0.5,0.5/0.5,0.5/0.5,280/30,0/0,-140/-15/280/30,-140/-15,140/15,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_5060748896795759437_ba_xuecao_bg5,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/bg,bg,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6,right_rail,False,False,5,0,3,0/0/0,1/1/1,-6/4.6875/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;BattleHudExtractedSpriteBindingMarker25;UnityEngine.UI.Image,True,0/0,1/1,0.5/0.5,0/0,0/0,-120/-45/240/90,0/0,0/0,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,True,UnityEngine.UI.Image,True,False,1/1/1/1,1,-1,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle,Default UI Material,False,True,True,download_artsources_uispriteres_uibattle.assetbundle_-6061124405507506338_zd_xdiban1,Simple,False,1,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_zhansha_num,txt_chengzhan_zhansha_num,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo,top_hud,False,False,5,13,14,135/-25/0,1/1/1,-1.25/5.458333/-6,2,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;<missing>,True,0.5/0.5,0.5/0.5,1/0.5,50.42/36.01,135/-25,-50.42/-18.005/50.42/36.01,84.58/-43.005,135/-6.995001,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_frame,im_frame,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem,right_rail,False,False,5,2,6,1/0/0,1.03/1.03/1.03,1.339583/5.104167/-6,1,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,True,0.5/0.5,0.5/0.5,0.5/0.5,146/146,1/0,-73/-73/146/146,-72/-73,74/73,False,False,,0,False,,,,,,False,,,,,,,False,,False,False,False,False,,False,False,,,0,,,False,False,False,,,False,,False,False,False,,0,False,,False,,False,,,,,,,,,,,False,False,False,False,False,False,False
