phase,path,name,imageLikeName,cardRelatedPath,activeSelf,activeInHierarchy,layer,hasRectTransform,rectSize,anchoredPosition,anchorMin,anchorMax,pivot,localScale,canvasPath,canvasRenderMode,canvasWorldCameraName,canvasSortingOrder,componentTypes,nullComponentCount,hasCanvasRenderer,hasGraphic,graphicType,graphicEnabled,raycastTarget,graphicColor,materialName,hasImage,spriteName,textureName,textureSize,imageType,preserveAspect
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/TopCenter","TopCenter",false,true,true,false,"UI",true,"0/0","0/360","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener/im_BigSkill/im_jiantou","im_jiantou",true,true,true,true,"UI",true,"35/47","0/36","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_lock_buff","im_lock_buff",true,true,false,false,"UI",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/bg_wave","bg_wave",true,true,true,true,"UI",true,"98/54","161/-81","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/boxcollider","boxcollider",false,true,true,true,"UI",true,"100/43","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_1_1036/imgIconBG/tweener/starts/im_start3","im_start3",true,true,true,true,"UI",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/root_box_position/box_pos_32","box_pos_32",false,true,true,true,"",true,"0/0","299/-290","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",0,"UnityEngine.RectTransform",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem","UI_BattleHeroItem",false,true,false,false,"UI",true,"146/148","-90/20","0.5/0.5","0.5/0.5","0.5/0.5","0.3/0.3/0.6","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem/starts/im_start3","im_start3",true,true,false,false,"UI",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/bg","bg",true,true,true,true,"UI",true,"210/196.158","-75.895/-43.626","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_AllSkillNew","UIEffect_AllSkillNew",true,true,false,false,"UI",true,"100/100","0/60","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","","","",0,"UnityEngine.RectTransform",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener/UIEffect_BigSkill","UIEffect_BigSkill",true,true,false,false,"UI",true,"100/100","0/31","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/TopCenter","TopCenter",false,true,true,false,"UI",true,"0/0","0/310","0.5/1","0.5/1","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/Center/battle_state_tip/fadong/Renderer42","Renderer42",false,true,false,false,"Default",true,"100/100","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgMask","imgMask",true,true,false,false,"UI",true,"127/119","4.5/-2.1","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgMask","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|UnityEngine.Canvas|MissingScript|MissingScript",3,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/Center/battle_state_tip/fadong/Renderer33","Renderer33",false,true,false,false,"Default",true,"100/100","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_off","im_off",true,true,true,true,"UI",true,"71/75","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/im_zhuangshi1","im_zhuangshi1",true,true,true,false,"UI",true,"104/12","-136/-10","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_normalSkill/Particle System","Particle System",false,true,true,false,"UI",false,"","","","","","","","","",0,"UnityEngine.Transform|UnityEngine.ParticleSystem|UnityEngine.ParticleSystemRenderer",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start4","im_start4",true,false,true,false,"UI",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","","","",0,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5","item_buff_left_5",false,true,false,false,"UI",true,"240/90","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1","item_buff_left_1",false,true,false,false,"UI",true,"240/90","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleCorrectMapSceneHudPreviewClip05Root/Battle27OriginalBattlemap11003Prefab/Layer_5/Item/Container/bg5_1","bg5_1",true,false,true,false,"",false,"","","","","","","","","",0,"UnityEngine.Transform|UnityEngine.SpriteRenderer",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener/UIEffect_normalSkill/Particle System","Particle System",false,true,true,false,"UI",false,"","","","","","","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.Transform|UnityEngine.ParticleSystem|UnityEngine.ParticleSystemRenderer",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/im_new_skip/im_new","im_new",true,true,true,true,"UI",true,"63/42","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|UnityEngine.Animator|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start2","im_start2",true,true,false,false,"UI",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_1_1036/imgIconBG/tweener/im_quality/sp_quality_7","sp_quality_7",false,true,false,false,"Default",true,"100/100","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_1_1036/imgIconBG/tweener/im_SmallSkill","im_SmallSkill",true,true,true,true,"UI",true,"57/23","0/-46","0.5/0.5","0.5/0.5","0.5/0.5","1.667/1.667/1.667","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txt_chengzhan_zhansha_num","txt_chengzhan_zhansha_num",false,true,false,false,"UI",true,"18.02/36.01","-113/-25","0.5/0.5","0.5/0.5","0/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/txtBeControl","txtBeControl",false,true,true,true,"Default",true,"107.7/30","0/-28","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/bg","bg",true,false,true,false,"UI",true,"240/90","0/0","0/0","1/1","0.5/0.5","1/1/1","","","",0,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts","starts",false,true,false,false,"UI",true,"0/0","-76.7/-38.7","0.5/0.5","0.5/0.5","0.5/0.5","1.667/1.667/1.667","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|MissingScript",1,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/HearBar/imgFuryBG","imgFuryBG",true,true,true,false,"UI",true,"108/6","-11/-47.2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener/UIEffect_SmallSkill/Particle System","Particle System",false,true,true,false,"UI",false,"","","","","","","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.Transform|UnityEngine.ParticleSystem|UnityEngine.ParticleSystemRenderer",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgIconBG/tweener/im_quality/un_quality_7","un_quality_7",false,true,false,false,"UI",true,"100/100","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgIconBG/tweener/starts/im_start5","im_start5",true,true,true,true,"UI",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/HeadBar/im_power_beans_bg","im_power_beans_bg",true,true,true,true,"UI",true,"41/42","48/-50.7","0.5/0.5","0.5/0.5","0.5/0.5","0.6/0.6/0.6","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgIconBG/tweener/UIEffect_SmallSkill/Particle System/lizi","lizi",false,true,true,false,"UI",false,"","","","","","","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.Transform|UnityEngine.ParticleSystem|UnityEngine.ParticleSystemRenderer",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_quality","im_quality",true,true,false,false,"UI",true,"84/45","-81/56","0.5/0.5","0.5/0.5","0/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/btn_preivew_touch","btn_preivew_touch",true,true,true,true,"UI",true,"2500/2000","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript",3,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgIconBG/tweener/starts/im_start4","im_start4",true,true,true,true,"UI",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript",2,true,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_BigSkill","UIEffect_BigSkill",true,true,false,false,"UI",true,"100/100","0/31","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","","","",0,"UnityEngine.RectTransform",0,false,false,"",false,false,"","",false,"","","","",false
"battle41_candidate_reopen_after_copy","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/spine/spine_cut/Renderer14","Renderer14",false,true,false,false,"Default",true,"100/100","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript",1,true,false,"",false,false,"","",false,"","","","",false
