status,path,name,activeSelf,activeInHierarchy,canvasPath,hasRectTransform,rectSize,anchoredPosition,anchorMin,anchorMax,pivot,localScale,spriteName,bundle,pathId,sourceWidth,sourceHeight,sourcePngPath,copiedSourcePng,spriteAssetPath,spriteAssetName,addedImageComponent,imageType,preserveAspect,reason
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/imgIconBG/imgHeadIcon","imgHeadIcon",true,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle",true,"110/106","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","head1001","download/artsources/uispriteres/uiherohead/uiherohead_1.assetbundle","-8812393343277448458",100,100,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_6ca02dad4f8af848\images\S\-8812393343277448458_head1001.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uiherohead_uiherohead_1.assetbundle_-8812393343277448458_head1001.png","head1001",true,"Simple",true,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","im_lock_Auto",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","IC_lock","download/artsources/uispriteres/uibattle.assetbundle","5634039594450520577",17,22,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\5634039594450520577_IC_lock.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_5634039594450520577_IC_lock.png","IC_lock",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start1","im_start1",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerHP","imgPlayerHP",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle",true,"280/30","0/0","0.5/0.5","0.5/0.5","0.5/0.5","-1/1/1","ba_xuecao_bg2","download/artsources/uispriteres/uibattle.assetbundle","1259280165231821685",279,30,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\1259280165231821685_ba_xuecao_bg2.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_1259280165231821685_ba_xuecao_bg2.png","ba_xuecao_bg2",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start2","im_start2",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/UI_Global_HeadBarItem_BuffIcon/buff_icon","buff_icon",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"30/30","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","Image_blank","download/artsources/uispriteres/uicommonother.assetbundle","6617065208850742552",2,2,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\6617065208850742552_Image_blank.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_6617065208850742552_Image_blank.png","Image_blank",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/bg","bg",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"240/90","0/0","0/0","1/1","0.5/0.5","1/1/1","zd_xdiban2","download/artsources/uispriteres/uibattle.assetbundle","-3011711956195683371",20,90,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-3011711956195683371_zd_xdiban2.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_-3011711956195683371_zd_xdiban2.png","zd_xdiban2",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/UI_BattleHeroItem/starts/im_start3","im_start3",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgBG","imgBG",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle",true,"283/96","206/4","0.5/1","0.5/1","0/1","-1/1/1","ba_xuecao_bg","download/artsources/uispriteres/uibattle.assetbundle","-6513747630806363901",283,96,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-6513747630806363901_ba_xuecao_bg.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_-6513747630806363901_ba_xuecao_bg.png","ba_xuecao_bg",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_1_1036/HeadBar/im_power_beans_bg","im_power_beans_bg",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle",true,"41/42","48/-50.7","0.5/0.5","0.5/0.5","0.5/0.5","0.6/0.6/0.6","urs_baodoutbhui","download/artsources/uispriteres/uibattle.assetbundle","-9078632750344498430",41,42,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-9078632750344498430_urs_baodoutbhui.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_-9078632750344498430_urs_baodoutbhui.png","urs_baodoutbhui",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgBG","imgBG",true,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle",true,"406/87","0/0","0.5/0.5","0.5/0.5","0.5/0.5","-1/1/1","touxiang_diban","download/artsources/uispriteres/uicommonother.assetbundle","-8758928357025418144",406,87,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\-8758928357025418144_touxiang_diban.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_-8758928357025418144_touxiang_diban.png","touxiang_diban",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/HeadBar/im_pow","im_pow",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle",true,"31/17","-50/-50.7","0.5/0.5","0.5/0.5","0.5/0.5","0.778/0.778/0.7","urs_pow","download/artsources/uispriteres/uibattle.assetbundle","1648460635960302835",31,17,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\1648460635960302835_urs_pow.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_1648460635960302835_urs_pow.png","urs_pow",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem/im_bg","im_bg",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"90/90","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BG_zhuangbeikuang_3","download/artsources/uispriteres/uicommonother.assetbundle","4043117267995258628",142,144,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\4043117267995258628_BG_zhuangbeikuang_3.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3.png","BG_zhuangbeikuang_3",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_bg","im_bg",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"90/90","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BG_zhuangbeikuang_3","download/artsources/uispriteres/uicommonother.assetbundle","4043117267995258628",142,144,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\4043117267995258628_BG_zhuangbeikuang_3.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3.png","BG_zhuangbeikuang_3",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem/starts/im_start1","im_start1",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/bg","bg",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"240/90","0/0","0/0","1/1","0.5/0.5","1/1/1","zd_xdiban2","download/artsources/uispriteres/uibattle.assetbundle","-3011711956195683371",20,90,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-3011711956195683371_zd_xdiban2.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_-3011711956195683371_zd_xdiban2.png","zd_xdiban2",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start7","im_start7",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start7","im_start7",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_09_victory_spine_base/node_name/im_herobg","im_herobg",true,false,"",true,"49/174","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BG_spinebg","download/artsources/uispriteres/uicommonother.assetbundle","1444609068846158207",49,174,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\1444609068846158207_BG_spinebg.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_1444609068846158207_BG_spinebg.png","BG_spinebg",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start4","im_start4",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/imgBG","imgBG",true,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle",true,"406/87","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","touxiang_diban","download/artsources/uispriteres/uicommonother.assetbundle","-8758928357025418144",406,87,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\-8758928357025418144_touxiang_diban.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_-8758928357025418144_touxiang_diban.png","touxiang_diban",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/PlayerInfo2/2p/im_mask","im_mask",true,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle",true,"70/70","0/-52","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","ba_xuecao_bg4","download/artsources/uispriteres/uibattle.assetbundle","-4405646609548040644",89,90,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-4405646609548040644_ba_xuecao_bg4.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_-4405646609548040644_ba_xuecao_bg4.png","ba_xuecao_bg4",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/starts/im_start1","im_start1",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1/zhuangshi","zhuangshi",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle",true,"16/16","-15.5/-10","0/1","0/1","0.5/0.5","1/1/1","jyfb_bg6","download/artsources/uispriteres/uicommonother.assetbundle","5830116963148767267",16,16,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\5830116963148767267_jyfb_bg6.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_5830116963148767267_jyfb_bg6.png","jyfb_bg6",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/starts/im_start3","im_start3",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/bg","bg",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"240/90","0/0","0/0","1/1","0.5/0.5","1/1/1","zd_xdiban2","download/artsources/uispriteres/uibattle.assetbundle","-3011711956195683371",20,90,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-3011711956195683371_zd_xdiban2.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_-3011711956195683371_zd_xdiban2.png","zd_xdiban2",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start4","im_start4",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgPlayerHeadIcon/imgMask","imgMask",true,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle",true,"78/79","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","touxiang_kuang","download/artsources/uispriteres/uicommonother.assetbundle","6548437761232567680",78,79,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\6548437761232567680_touxiang_kuang.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_6548437761232567680_touxiang_kuang.png","touxiang_kuang",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/imgIconBG","imgIconBG",true,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_08_ui_testbattle",true,"112/114","0/1","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","touxiangkuang","download/artsources/uispriteres/uicommonother.assetbundle","8625951443806208390",112,114,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\8625951443806208390_touxiangkuang.png",true,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uicommonother.assetbundle_8625951443806208390_touxiangkuang.png","touxiangkuang",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
"persistent_image_sprite_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start7","im_start7",false,false,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle",true,"21/21","0/0","0/0","0/0","0.5/0.5","1/1/1","im_battle_start","download/artsources/uispriteres/uibattle.assetbundle","7674985865767693901",21,21,"C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\7674985865767693901_im_battle_start.png",false,"Assets/RestoreData/battle/PersistentHudSprites/BATTLE42/download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start.png","im_battle_start",true,"Simple",false,"original BattleHudExtractedSpriteBindingMarker25"
