prefabRoot,sourceBundle,sourcePrefabPath,hierarchyPath,componentType,role,activeInHierarchy,enabled,visibleOnCamera,screenZone,areaRatio,spriteName,textureName,textureSize,materialName,fontName,color,alpha,imageType,preserveAspect,raycastTarget,buttonInteractable,buttonPersistentHandlerCount,targetGraphicPath,visibleOriginalSpriteCandidate,visiblePlaceholderBlock,unresolvedReason,originalSpritePPtr,originalMaterialPPtr,originalFontPPtr,originalTmpFontAssetPPtr,originalSharedMaterialPPtr,originalTargetGraphicPPtr,originalTexturePPtr,pptrJoinMatched,traceUnresolvedReason
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start4,UnityEngine.UI.Image,Image,true,true,true,bottom,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start5,UnityEngine.UI.Image,Image,true,true,true,bottom,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start6,UnityEngine.UI.Image,Image,true,true,true,bottom,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start7,UnityEngine.UI.Image,Image,true,true,true,bottom,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid,UnityEngine.UI.Image,Image,true,true,true,bottom,0.047461,,,,Default UI Material,,1/1/1/0,0,Simple,false,false,false,0,,false,true,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid/Viewport,UnityEngine.UI.Image,Image,true,true,true,bottom,0.047461,UIMask,UIMask,32x32,Default UI Material,,1/1/1/0,0,Sliced,false,true,false,0,,true,false,,0:-2320101112833093935,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/bg,UnityEngine.UI.Image,Image,true,true,true,bottom,0,zd_xdiban1,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,true,false,,2:-6061124405507506338,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/im_bg,YouYou.YouYouImage,Image,true,true,true,bottom,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,6:4043117267995258628,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/im_touxiang,YouYou.YouYouImage,Image,true,true,true,bottom,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/im_frame,YouYou.YouYouImage,Image,true,true,true,bottom,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/im_quality,YouYou.YouYouImage,Image,true,true,true,bottom,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/im_occupation,YouYou.YouYouImage,Image,true,true,true,bottom,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start1,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start2,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start3,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start4,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start5,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start6,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start7,UnityEngine.UI.Image,Image,true,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/ScrollViewGrid,UnityEngine.UI.Image,Image,true,true,true,bottom,0,,,,Default UI Material,,1/1/1/0,0,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/ScrollViewGrid/Viewport,UnityEngine.UI.Image,Image,true,true,true,bottom,0,UIMask,UIMask,32x32,Default UI Material,,1/1/1/0,0,Sliced,false,true,false,0,,true,false,,0:-2320101112833093935,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/btnLeftClosebuff,UnityEngine.UI.Image,Image,true,true,true,middle,0.017188,zd_sqan1,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,true,false,,2:2270490347931202257,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/btnLeftClosebuff,UnityEngine.UI.Button,Button,true,true,true,middle,0.017188,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/btnLeftClosebuff,false,false,,2:2270490347931202257,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/btnLeftClosebuff/boxcollider,UnityEngine.UI.Image,Image,true,true,true,middle,0.019531,,,,Default UI Material,,1/1/1/0,0,Simple,false,true,false,0,,false,true,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/im_bg,UnityEngine.UI.Image,Image,true,true,true,top+bottom+right,0.390625,zd_diban2,,,Default UI Material,,1/1/1/1,1,Sliced,false,true,false,0,,true,false,,2:1664337326057346905,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/team_desc_right,TMPro.TextMeshProUGUI,TMP,true,true,true,top,0.004394,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,0:0,0:0,0:0,10:2268522548353052838,11:4174273018840097604,0:0,0:0,True,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/bg,UnityEngine.UI.Image,Image,true,true,true,top+right,0.070313,zd_xdiban2,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,true,false,,2:-3011711956195683371,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_bg,YouYou.YouYouImage,Image,true,true,true,top,0.002373,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,6:4043117267995258628,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_touxiang,YouYou.YouYouImage,Image,true,true,true,top,0.005339,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_frame,YouYou.YouYouImage,Image,true,true,true,top+right,0.006625,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_quality,YouYou.YouYouImage,Image,true,true,true,top,0.001107,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_occupation,YouYou.YouYouImage,Image,true,true,true,top+right,0.000643,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start1,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start2,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start3,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start4,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start5,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start6,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start7,UnityEngine.UI.Image,Image,true,true,true,top,0.000359,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,UnityEngine.UI.Image,Image,true,true,true,top,0.052734,,,,Default UI Material,,1/1/1/0,0,Simple,false,false,false,0,,false,true,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid/Viewport,UnityEngine.UI.Image,Image,true,true,true,top,0.052734,UIMask,UIMask,32x32,Default UI Material,,1/1/1/0,0,Sliced,false,true,false,0,,true,false,,0:-2320101112833093935,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/bg,UnityEngine.UI.Image,Image,true,true,true,right,0.070313,zd_xdiban2,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,true,false,,2:-3011711956195683371,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_bg,YouYou.YouYouImage,Image,true,true,true,middle,0.002373,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,6:4043117267995258628,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_touxiang,YouYou.YouYouImage,Image,true,true,true,middle,0.005339,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_frame,YouYou.YouYouImage,Image,true,true,true,right,0.006625,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
