variant,name,path,parent,siblingIndex,childCount,activeSelf,activeInHierarchy,anchoredPosition,sizeDelta,localScale,anchorMin,anchorMax,pivot,imageSprite,imageColor,raycastTarget,button,buttonInteractable,tmpText,canvasSortingOrder,canvasOverrideSorting,components
"default_root_route_state","text_tmp_message__-3490783371578027493","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi5__4204883052151701807/text_tmp_message__-3490783371578027493","jiarutishi5__4204883052151701807",0,2,False,False,"321.5,-199.8","157.6,68.4","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","bg_ditu__-8204547948481928496","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi5__4204883052151701807/text_tmp_message__-3490783371578027493/bg_ditu__-8204547948481928496","text_tmp_message__-3490783371578027493",0,1,True,False,"9,-50.7","196,96","1,1,1","0.5,0.5","0.5,0.5","0.5,0","fid3_-3583236969578776251_BG_qipao","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","im_tanhao__-4465988758657841116","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi5__4204883052151701807/text_tmp_message__-3490783371578027493/bg_ditu__-8204547948481928496/im_tanhao__-4465988758657841116","bg_ditu__-8204547948481928496",0,0,True,False,"20,-36","29,41","1,1,1","0,1","0,1","0.8,0.15","fid3_-694878043922505322_txzb_jiaobiao","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","text_tmp_message (1)__-8760727324534218354__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi5__4204883052151701807/text_tmp_message__-3490783371578027493/text_tmp_message (1)__-8760727324534218354__font_EPM","text_tmp_message__-3490783371578027493",1,0,True,False,"0,0","157.6,68.4","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"천하 쟁패 열렬히 진행 중!",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","jiarutishi__-321695101024193695","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi__-321695101024193695","node_bottom__-4278720413118513639",1,4,False,False,"-707,285","0,0","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","bg_ditu__-5315375498862777324","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi__-321695101024193695/bg_ditu__-5315375498862777324","jiarutishi__-321695101024193695",0,0,True,False,"489,-193","253.5,93","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid3_-3583236969578776251_BG_qipao","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","im_jiantou__8462044752058497293","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi__-321695101024193695/im_jiantou__8462044752058497293","jiarutishi__-321695101024193695",1,0,False,False,"489,-236","28,19","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-3479245848778662506_IC_jiantou","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","text_message__8919998913172934809","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi__-321695101024193695/text_message__8919998913172934809","jiarutishi__-321695101024193695",2,0,False,False,"489,-193","200,45","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","text_tmp_message__2561414483226200319__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi__-321695101024193695/text_tmp_message__2561414483226200319__font_EPM","jiarutishi__-321695101024193695",3,0,True,False,"482,-190","211.8,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"동맹에 가입하면 400홍옥을 획득할 수 있습니다",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","toogles__3866169621397050666","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666","node_bottom__-4278720413118513639",5,7,True,True,"-25.31,0","0,100","1,1,1","0.5,0.5","0.5,0.5","1,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle1__4297714893639640599","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599","toogles__3866169621397050666",0,1,False,False,"0,0","100,100","1,1,1","0,0","0,0","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle_node__-935808717851147801","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801","toggle1__4297714893639640599",0,7,True,False,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","btnToggle1__9148457326747207575","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/btnToggle1__9148457326747207575","toggle_node__-935808717851147801",1,1,True,False,"0,1","100,98","1,1,1","0.5,0","0.5,0","0.5,0",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","text_off__-8644893969609994203__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/btnToggle1__9148457326747207575/text_off__-8644893969609994203__font_riyu","btnToggle1__9148457326747207575",0,0,True,False,"0,-24","120,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"무장 ",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","im_camp_can_compose__-500947104802621737","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_can_compose__-500947104802621737","toggle_node__-935808717851147801",5,0,False,False,"0.9,26.3","0,0","0.7,0.7,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","im_camp_new__6501274608549537938","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_new__6501274608549537938","toggle_node__-935808717851147801",3,1,True,False,"34,44","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","NewShow__-3866803886851607221","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_new__6501274608549537938/NewShow__-3866803886851607221","im_camp_new__6501274608549537938",0,0,True,False,"0,0","0,0","0.7,0.7,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","im_camp_red_point__8470548471021436046","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_red_point__8470548471021436046","toggle_node__-935808717851147801",2,2,False,False,"30,40","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__6294496300364036817","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_red_point__8470548471021436046/RedDot__6294496300364036817","im_camp_red_point__8470548471021436046",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__-4157695601330549403","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_red_point__8470548471021436046/RedDot__6294496300364036817/SkeletonGraphic (hongdian01)__-4157695601330549403","RedDot__6294496300364036817",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","text_num__-3125550912226751980","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_red_point__8470548471021436046/text_num__-3125550912226751980","im_camp_red_point__8470548471021436046",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","im_camp_shengji__8913733635345463793","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_shengji__8913733635345463793","toggle_node__-935808717851147801",4,1,False,False,"30,39","29,46","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-2009262604407475877_greenarrow_1","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","Tips_Green__7481286865251440233","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_shengji__8913733635345463793/Tips_Green__7481286865251440233","im_camp_shengji__8913733635345463793",0,1,True,False,"0,0","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","Image__7495229584068961501","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_shengji__8913733635345463793/Tips_Green__7481286865251440233/Image__7495229584068961501","Tips_Green__7481286865251440233",0,0,True,False,"0,0","29,46","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-2009262604407475877_greenarrow_1","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","im_camp_underwear_gift__5058206024329366998","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_underwear_gift__5058206024329366998","toggle_node__-935808717851147801",6,1,False,False,"27.5,39.8","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","Tips_underweargift__8254800170464155587","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_underwear_gift__5058206024329366998/Tips_underweargift__8254800170464155587","im_camp_underwear_gift__5058206024329366998",0,1,True,False,"0,0","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","Image__2789899665498918613","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/im_camp_underwear_gift__5058206024329366998/Tips_underweargift__8254800170464155587/Image__2789899665498918613","Tips_underweargift__8254800170464155587",0,0,True,False,"0,0","35,32","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-6980311131489784293_nyhdtb","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","sp_camp__-2859157555499053331","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/sp_camp__-2859157555499053331","toggle_node__-935808717851147801",0,0,True,False,"-2.051,9","104.998,80.006","0.75,0.75,0.75","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle2__2061829946376332717","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717","toogles__3866169621397050666",1,1,False,False,"0,0","100,100","1,1,1","0,0","0,0","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle_node__-5294031676519928465","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465","toggle2__2061829946376332717",0,4,True,False,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","btnToggle2__-1097301430722702355","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/btnToggle2__-1097301430722702355","toggle_node__-5294031676519928465",1,1,True,False,"0.377,1","100,98","1,1,1","0.5,0","0.5,0","0.5,0",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","text_off__-5791008185821152093__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/btnToggle2__-1097301430722702355/text_off__-5791008185821152093__font_riyu","btnToggle2__-1097301430722702355",0,0,True,False,"0,-24","70,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"창고",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","im_bag_red__7528995399989114780","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/im_bag_red__7528995399989114780","toggle_node__-5294031676519928465",3,1,True,False,"24,31.4","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__8585541364800640412","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/im_bag_red__7528995399989114780/RedDot__8585541364800640412","im_bag_red__7528995399989114780",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__-3240666283965336010","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/im_bag_red__7528995399989114780/RedDot__8585541364800640412/SkeletonGraphic (hongdian01)__-3240666283965336010","RedDot__8585541364800640412",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","sp_bag__-2138789823830101756","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/sp_bag__-2138789823830101756","toggle_node__-5294031676519928465",0,0,True,False,"-1.4,10","88.676,88.001","0.75,0.75,0.75","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","spine_bag_full__-4096251616176208989","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/spine_bag_full__-4096251616176208989","toggle_node__-5294031676519928465",2,0,True,False,"40,25","0,0","2,2,2","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle3__4511363853569270598","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598","toogles__3866169621397050666",2,1,False,False,"0,0","100,100","1,1,1","0,0","0,0","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle_node__-7748643058723455256","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256","toggle3__4511363853569270598",0,5,True,False,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","btnToggle3__-5731503814949141683","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/btnToggle3__-5731503814949141683","toggle_node__-7748643058723455256",1,1,True,False,"-1.2,1","100,98","1,1,1","0.5,0","0.5,0","0.5,0",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","text_off__-7196299360274307351__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/btnToggle3__-5731503814949141683/text_off__-7196299360274307351__font_riyu","btnToggle3__-5731503814949141683",0,0,True,False,"0,-24","70,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"수호  ",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","im_qipao1__-947498215318078676","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/im_qipao1__-947498215318078676","toggle_node__-7748643058723455256",2,1,False,False,"36.9,44.5","36,33","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_7394082491903213668_T_hongdiandanshu","1,1,1,1",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","text_num__250624313575399227","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/im_qipao1__-947498215318078676/text_num__250624313575399227","im_qipao1__-947498215318078676",0,0,True,False,"1.5,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"default_root_route_state","im_red__-7282965124216930086","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/im_red__-7282965124216930086","toggle_node__-7748643058723455256",3,1,False,False,"30,40","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,False,False,,0,False,"RectTransform|CanvasRenderer|Image|RestoreClickLogger"
"default_root_route_state","RedDot__-2855077869789086609","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/im_red__-7282965124216930086/RedDot__-2855077869789086609","im_red__-7282965124216930086",0,1,True,False,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"default_root_route_state","SkeletonGraphic (hongdian01)__-2543823483110958898","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/im_red__-7282965124216930086/RedDot__-2855077869789086609/SkeletonGraphic (hongdian01)__-2543823483110958898","RedDot__-2855077869789086609",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","sp_mainpage__-3412927309304331197","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/sp_mainpage__-3412927309304331197","toggle_node__-7748643058723455256",0,0,True,False,"-1.2,16.4","115.001,91.999","0.75,0.75,0.75","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","text_wanfaTips__7136319762775728839__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/text_wanfaTips__7136319762775728839__font_EPM","toggle_node__-7748643058723455256",4,0,False,False,"0,20","100,50","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"default_root_route_state","toggle4__8371218141009531374","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle4__8371218141009531374","toogles__3866169621397050666",4,1,False,False,"0,0","100,100","1,1,1","0,0","0,0","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","toggle_node__-4064055762651516724","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle4__8371218141009531374/toggle_node__-4064055762651516724","toggle4__8371218141009531374",0,4,True,False,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"default_root_route_state","btnToggle4__7180016627557478747","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle4__8371218141009531374/toggle_node__-4064055762651516724/btnToggle4__7180016627557478747","toggle_node__-4064055762651516724",1,1,True,False,"0,1","100,98","1,1,1","0.5,0","0.5,0","0.5,0",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"default_root_route_state","text_off__-4390073720717625840__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle4__8371218141009531374/toggle_node__-4064055762651516724/btnToggle4__7180016627557478747/text_off__-4390073720717625840__font_riyu","btnToggle4__7180016627557478747",0,0,True,False,"0,-24","70,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"수호부",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
