module,path_id,file,line,kind,target_expr,target_name,event,handler,raw_line
UI_MainPage,-6351603197391775840,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6351603197391775840_UI_MainPage_security_xor_raw.lua,265,event_system,CommonEventId.OnSynPlayerLimitBuffList,OnSynPlayerLimitBuffList,EventSystem.AddListener,OnSynPlayerLimitBuffList,"EventSystem.AddListener(CommonEventId.OnSynPlayerLimitBuffList,OnSynPlayerLimitBuffList)"
UI_MainPage,-6351603197391775840,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6351603197391775840_UI_MainPage_security_xor_raw.lua,266,event_system,CommonEventId.OnTestLive2dById,OnTestLive2dById,EventSystem.AddListener,OnTestLive2dById,"EventSystem.AddListener(CommonEventId.OnTestLive2dById,OnTestLive2dById)"
UI_MainPage,-6351603197391775840,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6351603197391775840_UI_MainPage_security_xor_raw.lua,2120,listener,"a[""btn_huodong3""]",btn_huodong3,onClick,multiline_or_empty,"a[""btn_huodong3""].onClick:AddListener("
UI_MainPage,-6351603197391775840,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6351603197391775840_UI_MainPage_security_xor_raw.lua,2178,listener,"a[""im_act""]",im_act,onClick,multiline_or_empty,"a[""im_act""].onClick:AddListener("
UI_MainPage,-6351603197391775840,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6351603197391775840_UI_MainPage_security_xor_raw.lua,2595,touch_event_multi,a,a,touch,i|o|n|t|e,"UIUtil.AddTouchEventMulti(a,i,o,n,t,e)"
UI_Adventure_Item,-6814513053284016841,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6814513053284016841_UI_Adventure_Item_security_xor_raw.lua,56,add_btn_click,o,o,button,inline_function,"self.Bace:AddBtnClickListener(o,function()"
UI_Adventure_Item,-6814513053284016841,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6814513053284016841_UI_Adventure_Item_security_xor_raw.lua,64,add_btn_click,e,e,button,inline_function,"self.Bace:AddBtnClickListener(e,function()"
UI_Adventure_Item,-6814513053284016841,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6814513053284016841_UI_Adventure_Item_security_xor_raw.lua,73,add_btn_click,e,e,button,inline_function,"self.Bace:AddBtnClickListener(e,function()"
UI_Adventure_Item,-6814513053284016841,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-6814513053284016841_UI_Adventure_Item_security_xor_raw.lua,244,listener,t,t,onClick,multiline_or_empty,t.onClick:AddListener(
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,51,listener,btn_shop,btn_shop,onClick,inline_function,btn_shop.onClick:AddListener(function()
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,54,listener,btn_rank,btn_rank,onClick,inline_function,btn_rank.onClick:AddListener(function()
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,211,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,212,event_system,CommonEventId.RedPointInfoChange,RedPointInfoChange,EventSystem.AddListener,RefreshRedPoint,"EventSystem.AddListener(CommonEventId.RedPointInfoChange,RefreshRedPoint)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,213,event_system,CommonEventId.OnTowerGetAward,OnTowerGetAward,EventSystem.AddListener,OnCheckRepairStarRedPoint,"EventSystem.AddListener(CommonEventId.OnTowerGetAward,OnCheckRepairStarRedPoint)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,214,event_system,CommonEventId.NewShowInfoChange,NewShowInfoChange,EventSystem.AddListener,onNewShowChange,"EventSystem.AddListener(CommonEventId.NewShowInfoChange,onNewShowChange)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,215,event_system,CommonEventId.SKY_STATE_CHANGE,SKY_STATE_CHANGE,EventSystem.AddListener,RefreshRedPoint,"EventSystem.AddListener(CommonEventId.SKY_STATE_CHANGE,RefreshRedPoint)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,216,event_system,CommonEventId.OnEventRespError,OnEventRespError,EventSystem.AddListener,OnEventRespError,"EventSystem.AddListener(CommonEventId.OnEventRespError,OnEventRespError)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,217,event_system,CommonEventId.MINE_STATE_CHANGE,MINE_STATE_CHANGE,EventSystem.AddListener,OnMineRefresh,"EventSystem.AddListener(CommonEventId.MINE_STATE_CHANGE,OnMineRefresh)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,218,event_system,CommonEventId.PlayerLevelUp,PlayerLevelUp,EventSystem.AddListener,OnPlayerLevelUp,"EventSystem.AddListener(CommonEventId.PlayerLevelUp,OnPlayerLevelUp)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,219,event_system,CommonEventId.OnFlowerMergeServer,OnFlowerMergeServer,EventSystem.AddListener,OnFlowerMergeServer,"EventSystem.AddListener(CommonEventId.OnFlowerMergeServer,OnFlowerMergeServer)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,220,event_system,CommonEventId.NewDay,NewDay,EventSystem.AddListener,OnNewDay,"EventSystem.AddListener(CommonEventId.NewDay,OnNewDay)"
UI_AdventureInterface,-7116734803677859758,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7116734803677859758_UI_AdventureInterface_security_xor_raw.lua,221,event_system,SysEventId.OnUpdate,OnUpdate,EventSystem.AddListener,OnUpdate,"EventSystem.AddListener(SysEventId.OnUpdate,OnUpdate)"
UI_MainPageFaceActItem,-7919191389644174794,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-7919191389644174794_UI_MainPageFaceActItem_security_xor_raw.lua,25,listener,"self._bicoms[""btn_act""]",btn_act,onClick,inline_function,"self._bicoms[""btn_act""].onClick:AddListener(function(e)"
UI_Line_Show,-8670325148549783513,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-8670325148549783513_UI_Line_Show_security_xor_raw.lua,5,listener,bg,bg,onClick,inline_function,bg.onClick:AddListener(function()
UI_Line_Show,-8670325148549783513,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-8670325148549783513_UI_Line_Show_security_xor_raw.lua,9,listener,btn_go,btn_go,onClick,inline_function,btn_go.onClick:AddListener(function()
UI_Line_Show,-8670325148549783513,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-8670325148549783513_UI_Line_Show_security_xor_raw.lua,15,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_MainPageActItem,-8694572285188909557,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\-8694572285188909557_UI_MainPageActItem_security_xor_raw.lua,24,listener,"self._bicoms[""btn_act""]",btn_act,onClick,inline_function,"self._bicoms[""btn_act""].onClick:AddListener(function(e)"
UI_CDKExchange,1971560719683477620,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\1971560719683477620_UI_CDKExchange_security_xor_raw.lua,2,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_CDKExchange,1971560719683477620,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\1971560719683477620_UI_CDKExchange_security_xor_raw.lua,3,listener,inputAcc,inputAcc,onValueChanged,inline_function,inputAcc.onValueChanged:AddListener(function(e)
UI_CDKExchange,1971560719683477620,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\1971560719683477620_UI_CDKExchange_security_xor_raw.lua,7,listener,btn_get,btn_get,onClick,btnGet,btn_get.onClick:AddListener(btnGet)
UI_CDKExchange,1971560719683477620,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\1971560719683477620_UI_CDKExchange_security_xor_raw.lua,8,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_CDKExchange,1971560719683477620,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\1971560719683477620_UI_CDKExchange_security_xor_raw.lua,9,listener,btn_paste,btn_paste,onClick,btnPaste,btn_paste.onClick:AddListener(btnPaste)
UI_CDKExchange,1971560719683477620,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\1971560719683477620_UI_CDKExchange_security_xor_raw.lua,13,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,17,listener,btn_fanhui,btn_fanhui,onClick,inline_function,btn_fanhui.onClick:AddListener(function()
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,26,listener,r['btn_jia'],btn_jia,onClick,inline_function,r['btn_jia'].onClick:AddListener(function()
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,29,listener,c['btn_jia'],btn_jia,onClick,inline_function,c['btn_jia'].onClick:AddListener(function()
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,33,listener,"n[""img_bg_btn""]",img_bg_btn,onClick,inline_function,"n[""img_bg_btn""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,48,listener,"s[""img_bg_btn""]",img_bg_btn,onClick,inline_function,"s[""img_bg_btn""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,79,listener,"t[""img_bg_btn""]",img_bg_btn,onClick,inline_function,"t[""img_bg_btn""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,97,listener,"e[""btn_actHelp""]",btn_actHelp,onClick,inline_function,"e[""btn_actHelp""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,105,listener,"e[""img_bg_btn""]",img_bg_btn,onClick,inline_function,"e[""img_bg_btn""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,127,listener,"i[""img_bg_btn""]",img_bg_btn,onClick,inline_function,"i[""img_bg_btn""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,172,listener,"h[""img_bg_btn""]",img_bg_btn,onClick,inline_function,"h[""img_bg_btn""].onClick:AddListener(function()"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,181,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,182,event_system,CommonEventId.RedPointInfoChange,RedPointInfoChange,EventSystem.AddListener,RefreshRedPoint,"EventSystem.AddListener(CommonEventId.RedPointInfoChange,RefreshRedPoint)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,183,event_system,CommonEventId.NewShowInfoChange,NewShowInfoChange,EventSystem.AddListener,onNewShowChange,"EventSystem.AddListener(CommonEventId.NewShowInfoChange,onNewShowChange)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,184,event_system,CommonEventId.SKY_STATE_CHANGE,SKY_STATE_CHANGE,EventSystem.AddListener,RefreshRedPoint,"EventSystem.AddListener(CommonEventId.SKY_STATE_CHANGE,RefreshRedPoint)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,185,event_system,CommonEventId.OnEventRespError,OnEventRespError,EventSystem.AddListener,OnEventRespError,"EventSystem.AddListener(CommonEventId.OnEventRespError,OnEventRespError)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,186,event_system,CommonEventId.MINE_STATE_CHANGE,MINE_STATE_CHANGE,EventSystem.AddListener,OnMineRefresh,"EventSystem.AddListener(CommonEventId.MINE_STATE_CHANGE,OnMineRefresh)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,187,event_system,CommonEventId.PlayerLevelUp,PlayerLevelUp,EventSystem.AddListener,OnPlayerLevelUp,"EventSystem.AddListener(CommonEventId.PlayerLevelUp,OnPlayerLevelUp)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,188,event_system,CommonEventId.OnPlayCurrencyRefresh,OnPlayCurrencyRefresh,EventSystem.AddListener,OnPlayCurrencyRefresh,"EventSystem.AddListener(CommonEventId.OnPlayCurrencyRefresh,OnPlayCurrencyRefresh)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,189,event_system,CommonEventId.NewDay,NewDay,EventSystem.AddListener,OnNewDay,"EventSystem.AddListener(CommonEventId.NewDay,OnNewDay)"
UI_JingjiFrame_View,2102292922432672894,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2102292922432672894_UI_JingjiFrame_View_security_xor_raw.lua,190,event_system,SysEventId.OnUpdate,OnUpdate,EventSystem.AddListener,OnUpdate,"EventSystem.AddListener(SysEventId.OnUpdate,OnUpdate)"
UI_NormalSet,2140832171205353675,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2140832171205353675_UI_NormalSet_security_xor_raw.lua,26,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_NormalSet,2140832171205353675,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2140832171205353675_UI_NormalSet_security_xor_raw.lua,27,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_NormalSet,2140832171205353675,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2140832171205353675_UI_NormalSet_security_xor_raw.lua,28,listener,btn_baocun,btn_baocun,onClick,btnSave,btn_baocun.onClick:AddListener(btnSave)
UI_NormalSet,2140832171205353675,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2140832171205353675_UI_NormalSet_security_xor_raw.lua,30,listener,"selfEnv[""toggle""..e]",e],onValueChanged,"handler(e,changeTab)","selfEnv[""toggle""..e].onValueChanged:AddListener(handler(e,changeTab))"
UI_NormalSet,2140832171205353675,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2140832171205353675_UI_NormalSet_security_xor_raw.lua,34,listener,e[3],e[3],onClick,"handler(t,changeValue)","e[3].onClick:AddListener(handler(t,changeValue))"
UI_NormalSet,2140832171205353675,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2140832171205353675_UI_NormalSet_security_xor_raw.lua,96,listener,"e.BiComs[""btnSet""]",btnSet,onClick,"handler(e,function(e)","e.BiComs[""btnSet""].onClick:AddListener(handler(e,function(e)"
UI_CostSecondSureView,2169164039336879383,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2169164039336879383_UI_CostSecondSureView_security_xor_raw.lua,5,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_CostSecondSureView,2169164039336879383,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2169164039336879383_UI_CostSecondSureView_security_xor_raw.lua,6,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_CostSecondSureView,2169164039336879383,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2169164039336879383_UI_CostSecondSureView_security_xor_raw.lua,7,listener,btn_queren,btn_queren,onClick,btnOk,btn_queren.onClick:AddListener(btnOk)
UI_CostSecondSureView,2169164039336879383,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2169164039336879383_UI_CostSecondSureView_security_xor_raw.lua,8,listener,toggle,toggle,onValueChanged,inline_function,toggle.onValueChanged:AddListener(function(e)
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,41,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,42,listener,btn_icon_use,btn_icon_use,onClick,btnIconUse,btn_icon_use.onClick:AddListener(btnIconUse)
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,45,add_btn_click,t,t,button,"handler(e,changeTab)","self:AddBtnClickListener(t,handler(e,changeTab))"
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,60,listener,im_offHeroProfile,im_offHeroProfile,onClick,OnClickChangeLordCityProfile,im_offHeroProfile.onClick:AddListener(OnClickChangeLordCityProfile)
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,61,listener,im_offLordProfile,im_offLordProfile,onClick,OnClickChangeLordCityProfile,im_offLordProfile.onClick:AddListener(OnClickChangeLordCityProfile)
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,62,listener,btn_kaiguan,btn_kaiguan,onClick,OnClickChangeLordCityAtt,btn_kaiguan.onClick:AddListener(OnClickChangeLordCityAtt)
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,72,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,73,event_system,CommonEventId.OnPlayInfoChange,OnPlayInfoChange,EventSystem.AddListener,OnPlayInfoChange,"EventSystem.AddListener(CommonEventId.OnPlayInfoChange,OnPlayInfoChange)"
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,326,listener,"e.BiComs[""btn_head""]",btn_head,onClick,"handler(e,function(e)","e.BiComs[""btn_head""].onClick:AddListener(handler(e,function(e)"
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,360,add_btn_click,t,t,button,"handler(e,function(e)","self:AddBtnClickListener(t,handler(e,function(e)"
UI_HeadSet,2308907811627836930,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\2308907811627836930_UI_HeadSet_security_xor_raw.lua,413,listener,"e.BiComs[""btn_head""]",btn_head,onClick,"handler(e,function(e)","e.BiComs[""btn_head""].onClick:AddListener(handler(e,function(e)"
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,13,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,14,listener,btn_chusuo,btn_chusuo,onClick,btnGoOutView,btn_chusuo.onClick:AddListener(btnGoOutView)
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,15,listener,btn_tujian,btn_tujian,onClick,btnHeroAtlasView,btn_tujian.onClick:AddListener(btnHeroAtlasView)
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,16,listener,Sound_button,Sound_button,onClick,btnSoundView,Sound_button.onClick:AddListener(btnSoundView)
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,32,event_system,SysEventId.OnUpdate,OnUpdate,EventSystem.AddListener,OnUpdate,"EventSystem.AddListener(SysEventId.OnUpdate,OnUpdate)"
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,33,event_system,CommonEventId.OnEnterBackground,OnEnterBackground,EventSystem.AddListener,OnEnterBackground,"EventSystem.AddListener(CommonEventId.OnEnterBackground,OnEnterBackground)"
UI_HeroSmallTheater,3172197260861878181,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3172197260861878181_UI_HeroSmallTheater_security_xor_raw.lua,34,event_system,CommonEventId.OnEnterForeground,OnEnterForeground,EventSystem.AddListener,OnEnterForeground,"EventSystem.AddListener(CommonEventId.OnEnterForeground,OnEnterForeground)"
UI_GameFuncTipView,3368239574724641433,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3368239574724641433_UI_GameFuncTipView_security_xor_raw.lua,36,listener,btn_bg,btn_bg,onClick,inline_function,btn_bg.onClick:AddListener(function()
UI_GameFuncTipView,3368239574724641433,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3368239574724641433_UI_GameFuncTipView_security_xor_raw.lua,42,event_system,CommonEventId.OnEventFuncTipShow,OnEventFuncTipShow,EventSystem.AddListener,OnEventFuncTipShow,"EventSystem.AddListener(CommonEventId.OnEventFuncTipShow,OnEventFuncTipShow)"
UI_GameFuncTipView,3368239574724641433,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3368239574724641433_UI_GameFuncTipView_security_xor_raw.lua,43,event_system,CommonEventId.OnEventClosePubTipView,OnEventClosePubTipView,EventSystem.AddListener,OnEventClosePubTipView,"EventSystem.AddListener(CommonEventId.OnEventClosePubTipView,OnEventClosePubTipView)"
UI_ChapterCityShow,3870553443684809765,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\3870553443684809765_UI_ChapterCityShow_security_xor_raw.lua,5,listener,btn_mainPlay,btn_mainPlay,onClick,inline_function,btn_mainPlay.onClick:AddListener(function()
UI_GameExplain,4111656470328788358,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4111656470328788358_UI_GameExplain_security_xor_raw.lua,2,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_GameExplain,4111656470328788358,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4111656470328788358_UI_GameExplain_security_xor_raw.lua,3,listener,btn_queding,btn_queding,onClick,closeUI,btn_queding.onClick:AddListener(closeUI)
