variant,name,path,activeInHierarchy,text,fontSize,enableAutoSizing,fontSizeMin,fontSizeMax,font,material,materialShader,color,localScale,sizeDelta,raycastTarget
"oldroot_home_safe_candidate","text_haoyou__-8197084747081254407__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/text_haoyou__-8197084747081254407__font_riyu",True,"친구",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","0.75,0.75,0.75","110,20",False
"oldroot_home_safe_candidate","text_paihangbang__8703941146724642739__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_paihangbang__-1667601919951141876/text_paihangbang__8703941146724642739__font_riyu",True,"순위",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","110,20",False
"oldroot_home_safe_candidate","text_haoyou (1)__302278427489246462__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_shangdian__-2638148383004042968/text_haoyou (1)__302278427489246462__font_riyu",True,"상점",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","110,20",False
"oldroot_home_safe_candidate","text_youjian__2098579224181502371__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_youjian__-1189460423525129158/text_youjian__2098579224181502371__font_riyu",True,"우편",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","110,20",False
"oldroot_home_safe_candidate","text_youjian__1267237218268432779__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/liaotian__1445380050083804015/Viewport__-5205119580147920772/Content__4423139322027542649/avg__3593946410530986939/text_youjian__1267237218268432779__font_EPM",True,"      dadfadsfadsf",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","330,0",False
"oldroot_home_safe_candidate","text_youjian__-1530525317380659494__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/liaotian__1445380050083804015/Viewport__-5205119580147920772/Content__4423139322027542649/cat__-6784555242253848085/text_youjian__-1530525317380659494__font_EPM",True,,20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","330,0",False
"oldroot_home_safe_candidate","text_youjian__1809008641336945065__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/liaotian__1445380050083804015/Viewport__-5205119580147920772/Content__4423139322027542649/dog__7429319396664970060/text_youjian__1809008641336945065__font_EPM",True,"      d",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","0,0",False
"oldroot_home_safe_candidate","text_youjian__-1439724834876228026__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/liaotian__1445380050083804015/Viewport__-5205119580147920772/Content__4423139322027542649/heroEvent__-2712219505218864606/text_youjian__-1439724834876228026__font_EPM",True,"      d",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","0,0",False
"oldroot_home_safe_candidate","text_youjian__3875300297791017535__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/liaotian__1445380050083804015/Viewport__-5205119580147920772/Content__4423139322027542649/lucky__-5427177317845567743/text_youjian__3875300297791017535__font_EPM",True,"      dadfadsfadsf",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","330,0",False
"oldroot_home_safe_candidate","text_youjian__-2734711361980246127__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/liaotian__1445380050083804015/Viewport__-5205119580147920772/Content__4423139322027542649/other__6461912968298304033/text_youjian__-2734711361980246127__font_EPM",True,,20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","330,0",False
"oldroot_home_safe_candidate","txt_act_name__-2243657245863442245__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_10__-2168972876104337494/txt_act_name__-2243657245863442245__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__77944232778520417__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_11__989367443082764204/txt_act_name__77944232778520417__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__4961605995015323509__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/txt_act_name__4961605995015323509__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-4841666426536854686__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/txt_act_name__-4841666426536854686__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__5810249116969808122__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/txt_act_name__5810249116969808122__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-1268391444804669738__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/txt_act_name__-1268391444804669738__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-9038556042664949858__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/txt_act_name__-9038556042664949858__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__4728063863774275666__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_17__-1732933284312421217/txt_act_name__4728063863774275666__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-1615090113317299540__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_18__6343944122542663963/txt_act_name__-1615090113317299540__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__2769650476922452257__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_19__493921710596589694/txt_act_name__2769650476922452257__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__6739934036309755628__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/txt_act_name__6739934036309755628__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__6794027644895801678__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/txt_act_name__6794027644895801678__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__4508198155941120747__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/txt_act_name__4508198155941120747__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-8918077397217582902__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/txt_act_name__-8918077397217582902__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__6296942880544583239__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/txt_act_name__6296942880544583239__font_riyu",True,"クローゼットの約束",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__1725134762538767896__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_6__-3654042949265191491/txt_act_name__1725134762538767896__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-3314141278742287080__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_7__-6545293350130081106/txt_act_name__-3314141278742287080__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__-4807811758746054002__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_8__3167836818120550198/txt_act_name__-4807811758746054002__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
"oldroot_home_safe_candidate","txt_act_name__2778741486627111992__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_9__6854209893219227321/txt_act_name__2778741486627111992__font_riyu",True,"옷장과의 약속",18,False,16,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","90,14.01",False
