actorId,evidenceKind,classification,source,path,line,offset,exists,size,md5,target,matches,note
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,60,,,,,1100121,,"""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"",,,decoded_lua_string_or_flow,,,girlswar_merged_extracted/decoded/xlua_battle/download_xlualogic_modules_procedure/-3424355311143813575_ProcedureNormalBattle_security_xor_raw.lua,,,589,,,,,,,,""local t='{""""battleInfo"""":{""""ourHeros"""":[{""""heroDid"""":1036,""""status"""":2,""""rankLevel"""":3,""""heroId"""":51469,""""skills"""":[{""""skillType"""":1,""""skillDid"""":1036101},{""""skillType"""":1,""""skillDid"""":1036201},{""""skillType"""":1,""""skillDid"""":1036301},{""""skillType"""":2,""""skillDid"""":1036401},{""""skillType"""":2,""""skillDid"""":1036402},{""""skillType"""":2,""""skillDid"""":0}],""""curMp"""":1000,""""soul"""":{""""soulType"""":8,""""soulLevel"""":1,""""soul"",id hit is payload/string evidence only unless joined by DTMonster/DTmodel chain"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,22,,,,,1100121,,"1100121,"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,182,,,,,1100121,,"""payloadHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,642,,,,,1100121,,"""targetId"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,1017,,,,,1100121,,"""targetId"": ""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"","
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,4,,,,,1100121,,"- Target ids: `1100112, 1100113, 1100121, 1100122, 1100123, 1100131, 1100132, 1100133`"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,16,,,,,1100121,,| 2 | 1 | 1100121 | `unresolved_enemy_payload_instance` | `not_resolved_from_local_evidence` | `` | `` | `` | `` | No direct DTMonster*/DTmodel actor chain was found for this payload id. |
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,28,,,,,1100121,,"| 1100121 | `no_change_existing_actor_unresolved` | `{'data_only_missing_actor': 4, 'passive_no_timeline': 2}` |"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,100,,,,,1100121,,"""payloadHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,515,,,,,1100121,,"""ownerHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,538,,,,,1100121,,"""ownerHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,816,,,,,1100121,,"""Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."","
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,13,,,,,1100121,,| enemy | 2 | 1100121 | False |  |  |  | missing_model_or_prefab |
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,33,,,,,1100121,,| 1012401 | 1100121 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,34,,,,,1100121,,| 1012403 | 1100121 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,52,,,,,1100121,,"- Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,60,,,,,1100121,,- The same deep trace classifies enemy payload ids `1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133` as `still_unresolved_payload_instance_id`; no authoritative alias from those payload ids to DTMapsWave monster ids was found.
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,195,,,,,1100121,,"""payloadHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1230,,,,,1100121,,"""ownerHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1256,,,,,1100121,,"""ownerHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1282,,,,,1100121,,"""ownerHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1308,,,,,1100121,,"""ownerHeroDid"": 1100121,"
1100121,weak_skill_model_candidate,context_only_not_actor_alias,reports/battle/BATTLE_LOCAL_PLAYABLE_PAYLOAD_MANIFEST_SPEEDLINE_RESOLVED.json,1012,,,,,,1100121,,"owner skill rows reference these skill/model bundles, but this is not an authoritative actor mapping"
1100122,unity_objects_index,id_string_context_hit,girlswar_merged_extracted/indexes/unity_objects.csv,download/ui/uiprefabandres/smallgame_ext_prefabs.assetbundle,657881,,,,,1100122,,download/ui/uiprefabandres/smallgame_ext_prefabs.assetbundle | 452835673261100122 | GameObject
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,22,,,,,1100122,,"enemy,2,1100122,-2,1012201,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,23,,,,,1100122,,"enemy,2,1100122,-2,1012301,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,24,,,,,1100122,,"enemy,2,1100122,-2,1012301,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,429,,,,,1100122,,"""ownerHeroDid"": ""1100122"","
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,446,,,,,1100122,,"""ownerHeroDid"": ""1100122"","
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,463,,,,,1100122,,"""ownerHeroDid"": ""1100122"","
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1212,,,,,1100122,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100122,-2,1012201,1,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1217,,,,,1100122,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100122,-2,1012301,1,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1222,,,,,1100122,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100122,-2,1012301,1,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1703,,,,,1100122,,"""enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain not_resolved_from_local_evidence"""
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,58,,,,,1100122,,| enemy | 2 | 1100122 | 1012201 | 1012201 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,59,,,,,1100122,,| enemy | 2 | 1100122 | 1012301 | 1012301 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,60,,,,,1100122,,| enemy | 2 | 1100122 | 1012301 | 1012351 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.json,,171,,,,,1100122,,"""payloadHeroDid"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.md,,28,,,,,1100122,,| 2 | 2 | 1100122 | True |  | still_unresolved_payload_instance_id |
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE_ENEMY_ALIAS.csv,,6,,,,,1100122,,"2,2,1100122,-2,""[1012101, 1012201, 1012301, 1012401, 1012403]"",True,,,still_unresolved_payload_instance_id,No code evidence found that aliases this payload heroDid to DTMapsWave.monsterLists; normal campaign generator uses monsterLists value directly as heroDid."
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,6,,,,,1100122,,"1100122,2,2,final_status,not_resolved_from_local_evidence,unresolved_enemy_payload_instance,,,,,,,,,,,no_change_existing_actor_unresolved,,No direct DTMonster*/DTmodel actor chain was found for this payload id."
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,16,,,,,1100122,,"1100122,,,direct_monster_actor_chain_absent,not_resolved_from_local_evidence,,""DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity"",,,,,,,,,,,,searched all decoded non-Attr DTMonster*Entity tables with modelID fields"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,60,,,,,1100122,,"""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"",,,decoded_lua_string_or_flow,,,girlswar_merged_extracted/decoded/xlua_battle/download_xlualogic_modules_procedure/-3424355311143813575_ProcedureNormalBattle_security_xor_raw.lua,,,589,,,,,,,,""local t='{""""battleInfo"""":{""""ourHeros"""":[{""""heroDid"""":1036,""""status"""":2,""""rankLevel"""":3,""""heroId"""":51469,""""skills"""":[{""""skillType"""":1,""""skillDid"""":1036101},{""""skillType"""":1,""""skillDid"""":1036201},{""""skillType"""":1,""""skillDid"""":1036301},{""""skillType"""":2,""""skillDid"""":1036401},{""""skillType"""":2,""""skillDid"""":1036402},{""""skillType"""":2,""""skillDid"""":0}],""""curMp"""":1000,""""soul"""":{""""soulType"""":8,""""soulLevel"""":1,""""soul"",id hit is payload/string evidence only unless joined by DTMonster/DTmodel chain"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,76,,,,,1100122,,"1100122,,,binary_little_endian_int_hit,,,il2cpp_native/global-metadata.dat,,,,7354304,,,,,,,uint32_le:1100122,raw integer occurrence is weak evidence and not an actor mapping"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,23,,,,,1100122,,"1100122,"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,210,,,,,1100122,,"""payloadHeroDid"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,649,,,,,1100122,,"""targetId"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,1017,,,,,1100122,,"""targetId"": ""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"","
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,1115,,,,,1100122,,"""targetId"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,1119,,,,,1100122,,"""value"": ""uint32_le:1100122"","
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,4,,,,,1100122,,"- Target ids: `1100112, 1100113, 1100121, 1100122, 1100123, 1100131, 1100132, 1100133`"
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,17,,,,,1100122,,| 2 | 2 | 1100122 | `unresolved_enemy_payload_instance` | `not_resolved_from_local_evidence` | `` | `` | `` | `` | No direct DTMonster*/DTmodel actor chain was found for this payload id. |
1100122,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,29,,,,,1100122,,"| 1100122 | `no_change_existing_actor_unresolved` | `{'data_only_missing_actor': 4, 'passive_no_timeline': 2}` |"
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,130,,,,,1100122,,"""payloadHeroDid"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,561,,,,,1100122,,"""ownerHeroDid"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,584,,,,,1100122,,"""ownerHeroDid"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,816,,,,,1100122,,"""Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."","
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,14,,,,,1100122,,| enemy | 2 | 1100122 | False |  |  |  | missing_model_or_prefab |
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,35,,,,,1100122,,| 1012401 | 1100122 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,36,,,,,1100122,,| 1012403 | 1100122 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,52,,,,,1100122,,"- Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,60,,,,,1100122,,- The same deep trace classifies enemy payload ids `1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133` as `still_unresolved_payload_instance_id`; no authoritative alias from those payload ids to DTMapsWave monster ids was found.
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,225,,,,,1100122,,"""payloadHeroDid"": 1100122,"
1100122,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1380,,,,,1100122,,"""ownerHeroDid"": 1100122,"
1100122,weak_skill_model_candidate,context_only_not_actor_alias,reports/battle/BATTLE_LOCAL_PLAYABLE_PAYLOAD_MANIFEST_SPEEDLINE_RESOLVED.json,1012,,,,,,1100122,,"owner skill rows reference these skill/model bundles, but this is not an authoritative actor mapping"
1100123,unity_objects_index,id_string_context_hit,girlswar_merged_extracted/indexes/unity_objects.csv,download/commonprefabsandres/uiactivityiconspine/uiactivityiconspine_2.assetbundle,34368,,,,,1100123,,download/commonprefabsandres/uiactivityiconspine/uiactivityiconspine_2.assetbundle | -1100123434370504485 | RectTransform
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,25,,,,,1100123,,"enemy,2,1100123,-3,1012201,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,26,,,,,1100123,,"enemy,2,1100123,-3,1012301,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,27,,,,,1100123,,"enemy,2,1100123,-3,1012301,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,480,,,,,1100123,,"""ownerHeroDid"": ""1100123"","
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,497,,,,,1100123,,"""ownerHeroDid"": ""1100123"","
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,514,,,,,1100123,,"""ownerHeroDid"": ""1100123"","
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1227,,,,,1100123,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100123,-3,1012201,1,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1232,,,,,1100123,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100123,-3,1012301,1,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1237,,,,,1100123,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100123,-3,1012301,1,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1703,,,,,1100123,,"""enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain not_resolved_from_local_evidence"""
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,61,,,,,1100123,,| enemy | 2 | 1100123 | 1012201 | 1012201 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,62,,,,,1100123,,| enemy | 2 | 1100123 | 1012301 | 1012301 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,63,,,,,1100123,,| enemy | 2 | 1100123 | 1012301 | 1012351 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.json,,189,,,,,1100123,,"""payloadHeroDid"": 1100123,"
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.md,,29,,,,,1100123,,| 2 | 3 | 1100123 | True |  | still_unresolved_payload_instance_id |
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE_ENEMY_ALIAS.csv,,7,,,,,1100123,,"2,3,1100123,-3,""[1012101, 1012201, 1012301, 1012401, 1012403]"",True,,,still_unresolved_payload_instance_id,No code evidence found that aliases this payload heroDid to DTMapsWave.monsterLists; normal campaign generator uses monsterLists value directly as heroDid."
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,7,,,,,1100123,,"1100123,2,3,final_status,not_resolved_from_local_evidence,unresolved_enemy_payload_instance,,,,,,,,,,,no_change_existing_actor_unresolved,,No direct DTMonster*/DTmodel actor chain was found for this payload id."
1100123,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,17,,,,,1100123,,"1100123,,,direct_monster_actor_chain_absent,not_resolved_from_local_evidence,,""DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity"",,,,,,,,,,,,searched all decoded non-Attr DTMonster*Entity tables with modelID fields"
