source_kind,source_path,line_or_range,class_or_file,symbol,evidence_type,detail,token_or_address,interpretation,decision
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,160,YouYou.UISetActiveManager,CallChildrenSetActive,method,"private void CallChildrenSetActive(UIFormBase uiForm, bool active)","[Token(Token = ""0x6003423"")] [Address(RVA = ""0xDD7B84"", Offset = ""0xDD7B84"", VA = ""0xDD7B84"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,166,YouYou.UISetActiveManager,CheckAndIsFull,method,protected override void CheckAndIsFull(),"[Token(Token = ""0x6003424"")] [Address(RVA = ""0xDD7C50"", Offset = ""0xDD7C50"", VA = ""0xDD7C50"", Slot = ""12"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,172,YouYou.UISetActiveManager,GetSubtopUIFormId,method,public override int GetSubtopUIFormId(),"[Token(Token = ""0x6003425"")] [Address(RVA = ""0xDD81A4"", Offset = ""0xDD81A4"", VA = ""0xDD81A4"", Slot = ""16"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,179,YouYou.UISetActiveManager,UISetActiveManager,method,public UISetActiveManager(),"[Token(Token = ""0x6003426"")] [Address(RVA = ""0xDD84B8"", Offset = ""0xDD84B8"", VA = ""0xDD84B8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,22,YouYou.UIFormBase,<>1__state,field,private int <>1__state;,"[Token(Token = ""0x4002224"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,26,YouYou.UIFormBase,<>2__current,field,private object <>2__current;,"[Token(Token = ""0x4002225"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,30,YouYou.UIFormBase,<>4__this,field,public UIFormBase <>4__this;,"[Token(Token = ""0x4002226"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,34,YouYou.UIFormBase,<array>5__2,field,private Delegate[] <array>5__2;,"[Token(Token = ""0x4002227"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,38,YouYou.UIFormBase,<i>5__3,field,private int <i>5__3;,"[Token(Token = ""0x4002228"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,42,YouYou.UIFormBase,<trigger>5__4,field,private UIAniTrigger <trigger>5__4;,"[Token(Token = ""0x4002229"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,71,YouYou.UIFormBase,<ToClose>d__90,method,public <ToClose>d__90(int <>1__state),"[Token(Token = ""0x60034B5"")] [Address(RVA = ""0xD8E40C"", Offset = ""0xD8E40C"", VA = ""0xD8E40C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,78,YouYou.UIFormBase,private void System.IDisposable.Dispose(),method,private void System.IDisposable.Dispose(),"[Token(Token = ""0x60034B6"")] [Address(RVA = ""0xD8E438"", Offset = ""0xD8E438"", VA = ""0xD8E438"", Slot = ""5"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,84,YouYou.UIFormBase,MoveNext,method,private bool MoveNext(),"[Token(Token = ""0x60034B7"")] [Address(RVA = ""0xD8E43C"", Offset = ""0xD8E43C"", VA = ""0xD8E43C"", Slot = ""6"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,92,YouYou.UIFormBase,private void System.Collections.IEnumerator.Reset(),method,private void System.Collections.IEnumerator.Reset(),"[Token(Token = ""0x60034B9"")] [Address(RVA = ""0xD8EB80"", Offset = ""0xD8EB80"", VA = ""0xD8EB80"", Slot = ""8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,103,YouYou.UIFormBase,action,field,public Action action;,"[Token(Token = ""0x400222A"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,107,YouYou.UIFormBase,btn,field,public Button btn;,"[Token(Token = ""0x400222B"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,111,YouYou.UIFormBase,<>c__DisplayClass103_0,method,public <>c__DisplayClass103_0(),"[Token(Token = ""0x60034BB"")] [Address(RVA = ""0xD8E1D4"", Offset = ""0xD8E1D4"", VA = ""0xD8E1D4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,117,YouYou.UIFormBase,<AddBtnClickListener>b__0,method,internal void <AddBtnClickListener>b__0(),"[Token(Token = ""0x60034BC"")] [Address(RVA = ""0xD8E1DC"", Offset = ""0xD8E1DC"", VA = ""0xD8E1DC"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,123,YouYou.UIFormBase,<AddBtnClickListener>b__1,method,internal void <AddBtnClickListener>b__1(),"[Token(Token = ""0x60034BD"")] [Address(RVA = ""0xD8E1F8"", Offset = ""0xD8E1F8"", VA = ""0xD8E1F8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,134,YouYou.UIFormBase,action,field,public Action<bool> action;,"[Token(Token = ""0x400222C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,138,YouYou.UIFormBase,toggle,field,public Toggle toggle;,"[Token(Token = ""0x400222D"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,142,YouYou.UIFormBase,<>c__DisplayClass104_0,method,public <>c__DisplayClass104_0(),"[Token(Token = ""0x60034BE"")] [Address(RVA = ""0xD8E244"", Offset = ""0xD8E244"", VA = ""0xD8E244"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,148,YouYou.UIFormBase,<AddToggleValueChangeListener>b__0,method,internal void <AddToggleValueChangeListener>b__0(bool value),"[Token(Token = ""0x60034BF"")] [Address(RVA = ""0xD8E24C"", Offset = ""0xD8E24C"", VA = ""0xD8E24C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,154,YouYou.UIFormBase,<AddToggleValueChangeListener>b__1,method,internal void <AddToggleValueChangeListener>b__1(),"[Token(Token = ""0x60034C0"")] [Address(RVA = ""0xD8E2B0"", Offset = ""0xD8E2B0"", VA = ""0xD8E2B0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,165,YouYou.UIFormBase,action,field,public Action<int> action;,"[Token(Token = ""0x400222E"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,169,YouYou.UIFormBase,dropdown,field,public Dropdown dropdown;,"[Token(Token = ""0x400222F"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,173,YouYou.UIFormBase,<>c__DisplayClass105_0,method,public <>c__DisplayClass105_0(),"[Token(Token = ""0x60034C1"")] [Address(RVA = ""0xD8E328"", Offset = ""0xD8E328"", VA = ""0xD8E328"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,179,YouYou.UIFormBase,<AddDropdownValueChangeListener>b__0,method,internal void <AddDropdownValueChangeListener>b__0(int value),"[Token(Token = ""0x60034C2"")] [Address(RVA = ""0xD8E330"", Offset = ""0xD8E330"", VA = ""0xD8E330"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,185,YouYou.UIFormBase,<AddDropdownValueChangeListener>b__1,method,internal void <AddDropdownValueChangeListener>b__1(),"[Token(Token = ""0x60034C3"")] [Address(RVA = ""0xD8E394"", Offset = ""0xD8E394"", VA = ""0xD8E394"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,192,YouYou.UIFormBase,IsActive,field,protected internal bool IsActive;,"[Token(Token = ""0x4002207"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,196,YouYou.UIFormBase,enumActive,field,public EnumUIState enumActive;,"[Token(Token = ""0x4002208"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,201,YouYou.UIFormBase,<UIFormId>k__BackingField,field,private int <UIFormId>k__BackingField;,"[Token(Token = ""0x4002209"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,206,YouYou.UIFormBase,<SysUIForm>k__BackingField,field,private DTSysUIForm <SysUIForm>k__BackingField;,"[Token(Token = ""0x400220A"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,211,YouYou.UIFormBase,<GroupId>k__BackingField,field,private byte <GroupId>k__BackingField;,"[Token(Token = ""0x400220B"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,216,YouYou.UIFormBase,<CurrCanvas>k__BackingField,field,private Canvas <CurrCanvas>k__BackingField;,"[Token(Token = ""0x400220C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,221,YouYou.UIFormBase,<CurrCanvasGroup>k__BackingField,field,private CanvasGroup <CurrCanvasGroup>k__BackingField;,"[Token(Token = ""0x400220D"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,226,YouYou.UIFormBase,<CloseTime>k__BackingField,field,private float <CloseTime>k__BackingField;,"[Token(Token = ""0x400220E"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,231,YouYou.UIFormBase,<DisableUILayer>k__BackingField,field,private bool <DisableUILayer>k__BackingField;,"[Token(Token = ""0x400220F"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,236,YouYou.UIFormBase,<IsLock>k__BackingField,field,private bool <IsLock>k__BackingField;,"[Token(Token = ""0x4002210"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,241,YouYou.UIFormBase,<Depth>k__BackingField,field,private int <Depth>k__BackingField;,"[Token(Token = ""0x4002211"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,246,YouYou.UIFormBase,<ZBeforeFocus>k__BackingField,field,private float <ZBeforeFocus>k__BackingField;,"[Token(Token = ""0x4002212"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,251,YouYou.UIFormBase,<ParentBeforeFocus>k__BackingField,field,private Transform <ParentBeforeFocus>k__BackingField;,"[Token(Token = ""0x4002213"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,256,YouYou.UIFormBase,<UserData>k__BackingField,field,private object <UserData>k__BackingField;,"[Token(Token = ""0x4002214"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,260,YouYou.UIFormBase,m_uIHide,field,private bool m_uIHide;,"[Token(Token = ""0x4002215"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,264,YouYou.UIFormBase,isPopAnim,field,public bool isPopAnim;,"[Token(Token = ""0x4002216"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,268,YouYou.UIFormBase,openWindSeq,field,public Sequence openWindSeq;,"[Token(Token = ""0x4002217"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,272,YouYou.UIFormBase,seqActionStauts,field,public bool seqActionStauts;,"[Token(Token = ""0x4002218"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,276,YouYou.UIFormBase,_blurCanvas,field,private Canvas _blurCanvas;,"[Token(Token = ""0x4002219"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,280,YouYou.UIFormBase,isFirst,field,private bool isFirst;,"[Token(Token = ""0x400221A"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,284,YouYou.UIFormBase,_blurImage,field,private RawImage _blurImage;,"[Token(Token = ""0x400221B"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,288,YouYou.UIFormBase,m_InitComplate,field,private BaseAction m_InitComplate;,"[Token(Token = ""0x400221C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,292,YouYou.UIFormBase,OnCloseBeforeHandler,field,public BaseFunc<UIAniTrigger> OnCloseBeforeHandler;,"[Token(Token = ""0x4002220"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,296,YouYou.UIFormBase,EventCache,field,"public Dictionary<int, Action> EventCache;","[Token(Token = ""0x4002221"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,301,YouYou.UIFormBase,<AssetInfo>k__BackingField,field,private AssetInfo <AssetInfo>k__BackingField;,"[Token(Token = ""0x4002222"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,305,YouYou.UIFormBase,fourCorners,field,private static Vector3[] fourCorners;,"[Token(Token = ""0x4002223"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,637,YouYou.UIFormBase,Awake,method,private void Awake(),"[Token(Token = ""0x6003498"")] [Address(RVA = ""0xED8860"", Offset = ""0xED8860"", VA = ""0xED8860"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,643,YouYou.UIFormBase,Init,method,"internal void Init(int uiFormId, DTSysUIForm sysUIForm, byte groupId, bool disableUILayer, bool isLock, object userData, BaseAction initComplate)","[Token(Token = ""0x6003499"")] [Address(RVA = ""0xED8910"", Offset = ""0xED8910"", VA = ""0xED8910"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,649,YouYou.UIFormBase,MyStart,method,public void MyStart(),"[Token(Token = ""0x600349A"")] [Address(RVA = ""0xED89EC"", Offset = ""0xED89EC"", VA = ""0xED89EC"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,655,YouYou.UIFormBase,OnSetActive,method,public virtual void OnSetActive(bool open),"[Token(Token = ""0x600349B"")] [Address(RVA = ""0xED9018"", Offset = ""0xED9018"", VA = ""0xED9018"", Slot = ""4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,661,YouYou.UIFormBase,OnDisable,method,public virtual void OnDisable(),"[Token(Token = ""0x600349C"")] [Address(RVA = ""0xED9074"", Offset = ""0xED9074"", VA = ""0xED9074"", Slot = ""5"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,667,YouYou.UIFormBase,Open,method,"internal void Open(object userData, bool isFromInit = false)","[Token(Token = ""0x600349D"")] [Address(RVA = ""0xED8A70"", Offset = ""0xED8A70"", VA = ""0xED8A70"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
