evidence_kind,source,prefab_root,owner_in_main_root,group,name,path_or_symbol,active_or_state,line,snippet,decision
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node/im_bag_red/RedDot/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""-6058474461662509260"", ""rectPathId"": ""-3240666283965336010"", ""active"": ""False"", ""depth"": ""8"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """"",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/im_fuhu_red/RedDot/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""5290974843636397057"", ""rectPathId"": ""-3190959028005409746"", ""active"": ""False"", ""depth"": ""8"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """"",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/im_camp_red_point/text_num"", ""gameObjectName"": ""text_num"", ""gameObjectId"": ""8686619616004789762"", ""rectPathId"": ""-3125550912226751980"", ""active"": ""False"", ""depth"": ""7"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""40.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""6"", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_n",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node"", ""gameObjectName"": ""toggle_node"", ""gameObjectId"": ""-1716854553360757836"", ""rectPathId"": ""-3001135698830835598"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_cand",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi4"", ""gameObjectName"": ""jiarutishi4"", ""gameObjectId"": ""6438553345990371982"", ""rectPathId"": ""-2932508688960113521"", ""active"": ""False"", ""depth"": ""3"", ""anchoredPos"": ""-852.0,314.0"", ""sizeDelta"": ""0.0,0.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candidate""}",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi2/im_renwu"", ""gameObjectName"": ""im_renwu"", ""gameObjectId"": ""-3186445798156127389"", ""rectPathId"": ""-2909832666104871103"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""178.89999389648438,-172.0"", ""sizeDelta"": ""110.0,135.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""T_renwu2"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sp",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/sp_camp"", ""gameObjectName"": ""sp_camp"", ""gameObjectId"": ""2693496482502587288"", ""rectPathId"": ""-2859157555499053331"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""-2.0506591796875,9.0"", ""sizeDelta"": ""104.99763488769531,80.00601196289062"", ""localScale"": ""0.75,0.75,0.75"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason""",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/im_red/RedDot"", ""gameObjectName"": ""RedDot"", ""gameObjectId"": ""-6017238133181329382"", ""rectPathId"": ""-2855077869789086609"", ""active"": ""True"", ""depth"": ""7"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""27.0,27.0"", ""localScale"": ""0.800000011920929,0.800000011920929,1.0"", ""spriteNames"": ""T_hongdian_1"", ""texts"": """", ""buttonHandlers"": """", ""candidateReas",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_shangdian"", ""gameObjectName"": ""btn_shangdian"", ""gameObjectId"": ""3681775474499021215"", ""rectPathId"": ""-2638148383004042968"", ""active"": ""True"", ""depth"": ""2"", ""anchoredPos"": ""-302.0999755859375,-153.0"", ""sizeDelta"": ""80.0,75.5999984741211"", ""localScale"": ""0.800000011920929,0.800000011920929,0.800000011920929"", ""spriteNames"": ""IC_shop"", ""texts"": """", ""buttonHandlers"":",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_shangdian"", ""gameObjectName"": ""btn_shangdian"", ""gameObjectId"": ""3681775474499021215"", ""rectPathId"": ""-2638148383004042968"", ""active"": ""True"", ""depth"": ""2"", ""anchoredPos"": ""-302.0999755859375,-153.0"", ""sizeDelta"": ""80.0,75.5999984741211"", ""localScale"": ""0.800000011920929,0.800000011920929,0.800000011920929"", ""spriteNames"": ""IC_shop"", ""texts"": """", ""buttonHandlers",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/im_red/RedDot/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""1982842730376680568"", ""rectPathId"": ""-2543823483110958898"", ""active"": ""False"", ""depth"": ""8"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""ca",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/text_wanfaTips"", ""gameObjectName"": ""text_wanfaTips"", ""gameObjectId"": ""7253345514939460615"", ""rectPathId"": ""-2479363539983671439"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""0.0,20.0"", ""sizeDelta"": ""100.0,50.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_s",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi4/text_tmp_message/text_tmp_message (1)"", ""gameObjectName"": ""text_tmp_message (1)"", ""gameObjectId"": ""-2219652695543342022"", ""rectPathId"": ""-2449515259161148292"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""170.60000610351562,68.4000015258789"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""보물 상자 소녀 포획이 뜨겁게 진행 중!"", ""butto",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi2/bg_ditu"", ""gameObjectName"": ""bg_ditu"", ""gameObjectId"": ""1609840552613341024"", ""rectPathId"": ""-2384779417951658384"", ""active"": ""True"", ""depth"": ""4"", ""anchoredPos"": ""296.3999938964844,-190.0"", ""sizeDelta"": ""236.1999969482422,112.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""BG_qipao"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_new"", ""gameObjectName"": ""im_city_new"", ""gameObjectId"": ""-5744083297483090071"", ""rectPathId"": ""-2252693548160757857"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""34.0,44.0"", ""sizeDelta"": ""27.0,27.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi5/text_tmp_message2/bg_ditu/im_tanhao"", ""gameObjectName"": ""im_tanhao"", ""gameObjectId"": ""-8169924794923681434"", ""rectPathId"": ""-2192672048063259409"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""25.0,-36.0"", ""sizeDelta"": ""29.0,41.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""txzb_jiaobiao"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hi",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/im_guild_new/NewShow"", ""gameObjectName"": ""NewShow"", ""gameObjectId"": ""6847110758576497800"", ""rectPathId"": ""-2153531864695229137"", ""active"": ""True"", ""depth"": ""7"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""0.699999988079071,0.699999988079071,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason""",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node/sp_bag"", ""gameObjectName"": ""sp_bag"", ""gameObjectId"": ""-587229183575529346"", ""rectPathId"": ""-2138789823830101756"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""-1.399999976158142,10.0"", ""sizeDelta"": ""88.67631530761719,88.00141143798828"", ""localScale"": ""0.75,0.75,0.75"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason""",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/guild_red_point/text_num"", ""gameObjectName"": ""text_num"", ""gameObjectId"": ""3949935945273723311"", ""rectPathId"": ""-1942279663334791195"", ""active"": ""False"", ""depth"": ""7"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""40.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""6"", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_nam",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi2/im_renwu/im_biaoqing1"", ""gameObjectName"": ""im_biaoqing1"", ""gameObjectId"": ""-993464654523362658"", ""rectPathId"": ""-1802820216136748018"", ""active"": ""False"", ""depth"": ""5"", ""anchoredPos"": ""11.0,2.0"", ""sizeDelta"": ""51.0,28.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""T_biaoqing1"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sp",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_paihangbang"", ""gameObjectName"": ""btn_paihangbang"", ""gameObjectId"": ""-6926923601059840767"", ""rectPathId"": ""-1667601919951141876"", ""active"": ""True"", ""depth"": ""2"", ""anchoredPos"": ""-47.70001220703125,-153.00001525878906"", ""sizeDelta"": ""80.0,75.5999984741211"", ""localScale"": ""0.800000011920929,0.800000011920929,0.800000011920929"", ""spriteNames"": ""IC_paihang"", ""texts""",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""left_story_task_banner"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/left/btn_download/im_start"", ""gameObjectName"": ""im_start"", ""gameObjectId"": ""4404046971794452483"", ""rectPathId"": ""-1660961734353669677"", ""active"": ""True"", ""depth"": ""3"", ""anchoredPos"": ""0.0,9.0"", ""sizeDelta"": ""57.0,54.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""htxz_tb2"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candidate""}",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/im_summonpet_new/NewShow"", ""gameObjectName"": ""NewShow"", ""gameObjectId"": ""6540885727444144659"", ""rectPathId"": ""-1329360808281287448"", ""active"": ""True"", ""depth"": ""7"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""0.699999988079071,0.699999988079071,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateRea",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_youjian"", ""gameObjectName"": ""btn_youjian"", ""gameObjectId"": ""-7603842229919533670"", ""rectPathId"": ""-1189460423525129158"", ""active"": ""True"", ""depth"": ""2"", ""anchoredPos"": ""-221.4000244140625,-153.0"", ""sizeDelta"": ""80.0,75.5999984741211"", ""localScale"": ""0.800000011920929,0.800000011920929,0.800000011920929"", ""spriteNames"": ""IC_youjian"", ""texts"": """", ""buttonHandlers",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node/btnToggle2"", ""gameObjectName"": ""btnToggle2"", ""gameObjectId"": ""583381016968716676"", ""rectPathId"": ""-1097301430722702355"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""0.37744140625,1.0"", ""sizeDelta"": ""100.0,98.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": ""UI_MainPage.onBtnBag:195"", ""candidateReason"": """,prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/im_qipao1"", ""gameObjectName"": ""im_qipao1"", ""gameObjectId"": ""-1182679863194160806"", ""rectPathId"": ""-947498215318078676"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""36.900001525878906,44.5"", ""sizeDelta"": ""36.0,33.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""T_hongdiandanshu"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""pre",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node"", ""gameObjectName"": ""toggle_node"", ""gameObjectId"": ""-3474078463359365337"", ""rectPathId"": ""-935808717851147801"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candi",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/im_bg"", ""gameObjectName"": ""im_bg"", ""gameObjectId"": ""1138551300693891805"", ""rectPathId"": ""-888422605382737627"", ""active"": ""True"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""79.0,80.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""mainpage_BTN_bg"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/im_bg"", ""gameObjectName"": ""im_bg"", ""gameObjectId"": ""1138551300693891805"", ""rectPathId"": ""-888422605382737627"", ""active"": ""True"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""79.0,80.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""mainpage_BTN_bg"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handle",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi2"", ""gameObjectName"": ""jiarutishi2"", ""gameObjectId"": ""6737743562461221026"", ""rectPathId"": ""-821442751079771230"", ""active"": ""False"", ""depth"": ""3"", ""anchoredPos"": ""-838.0,293.0"", ""sizeDelta"": ""0.0,0.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candidate""}",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_haoyou"", ""gameObjectName"": ""btn_haoyou"", ""gameObjectId"": ""-2323248805659418054"", ""rectPathId"": ""-675339169157432991"", ""active"": ""True"", ""depth"": ""2"", ""anchoredPos"": ""-140.0,-153.0"", ""sizeDelta"": ""58.0,58.0"", ""localScale"": ""1.0499999523162842,1.0499999523162842,1.0"", ""spriteNames"": ""Icon_haoyou"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""strong_refe",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/im_summonpet_red_point/RedDot/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""7945411629028750635"", ""rectPathId"": ""-517941272871579563"", ""active"": ""False"", ""depth"": ""8"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHan",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/im_camp_can_compose"", ""gameObjectName"": ""im_camp_can_compose"", ""gameObjectId"": ""3565536311306055280"", ""rectPathId"": ""-500947104802621737"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""0.8999999761581421,26.299999237060547"", ""sizeDelta"": ""0.0,0.0"", ""localScale"": ""0.699999988079071,0.699999988079071,1.0"", ""spriteNames"": """", ""texts"": """", ""b",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi"", ""gameObjectName"": ""jiarutishi"", ""gameObjectId"": ""4183356080202343932"", ""rectPathId"": ""-321695101024193695"", ""active"": ""False"", ""depth"": ""3"", ""anchoredPos"": ""-707.0,285.0"", ""sizeDelta"": ""0.0,0.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candidate""}",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian"", ""gameObjectName"": ""btn_shangdian"", ""gameObjectId"": ""5140802342601422660"", ""rectPathId"": ""66722844441448537"", ""active"": ""True"", ""depth"": ""3"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""0.0,0.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""Image_blank"", ""texts"": """", ""buttonHandlers"": ""UI_MainPage.onBtnShop:184"", ""candidateReason"": ""prefab_hierarchy_n",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian"", ""gameObjectName"": ""btn_shangdian"", ""gameObjectId"": ""5140802342601422660"", ""rectPathId"": ""66722844441448537"", ""active"": ""True"", ""depth"": ""3"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""0.0,0.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""Image_blank"", ""texts"": """", ""buttonHandlers"": ""UI_MainPage.onBtnShop:184"", ""candidateReason"": ""prefab_hierarchy",prefab_or_handler_evidence_no_patch
