path_id,game_object_id,name,active,father_id,father_name,sibling_index,anchored_pos,size_delta,local_scale,zero_scale,path
1537696029089939140,-3009231898245012876,bg_id,True,-6540325579233224673,,4,"342.0,90.0","324.41650390625,34.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/right(-6540325579233224673)/bg_id(1537696029089939140)
1541906479260934459,-5337793335597221878,im_bg,True,8924767933396413025,,0,"98.30000305175781,28.0","411.0,39.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/bg_juese(8924767933396413025)/im_bg(1541906479260934459)
1547839235583694534,-1890513336907700531,RedDot,True,6956463994264687021,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/btn_haoyou(-675339169157432991)/im_qipao2(6956463994264687021)/RedDot(1547839235583694534)
1605643726071271329,-2306550322814732634,btn_li,True,-4088807071610956079,,0,"0.0,125.0","54.0,53.0","1.0,1.0,1.0",False,UI_xuanzebeijing(379602402153493775)/left(5061958143284451748)/bg_zhiye(-4088807071610956079)/btn_li(1605643726071271329)
1622266028871042976,2445615007217633956,btn_go,True,-6271443050491163698,,1,"219.3000030517578,2.0","37.0,28.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/middle(8271973229136916334)/quest_complete_tips(-446161932420973447)/offset(-6271443050491163698)/btn_go(1622266028871042976)
1624559177700309340,6211387185274899175,im_redpoint,False,51920382737909704,,6,"40.0,44.0","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_1(51920382737909704)/im_redpoint(1624559177700309340)
1638624175808935268,4017601424443547587,text_num,True,3084968893628303921,,1,"23.200000762939453,29.00000762939453","0.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/funcsBtnOpt(-957505502039124638)/im_youjian_bg(2971056006070026144)/qipao(3084968893628303921)/text_num(1638624175808935268)
1647537258896707193,-6658333135029825021,btn_huodong3,True,-2821957406048891241,,0,"0.0,-4.0","309.0,190.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/huodong3(-5155750984123387295)/Viewport(4633266571554794787)/Content(-2821957406048891241)/btn_huodong3(1647537258896707193)
1698531298601110786,2201742138246383560,btn_marry,True,-7712490274125866640,,2,"0.0,0.0","57.0,57.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/topBtnGroup(-7712490274125866640)/btn_marry(1698531298601110786)
1700958640042395467,7782975730861048677,im_act,True,-8344584597931514309,,0,"409.0,-80.0","858.0,164.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/leftbannerNode(-5279177717507701307)/showBannerDescNode(-1394984059021818146)/node_actbanner(7066971179164710645)/ScrollViewActBanner(4115011983198084924)/Viewport(-5551774702119383430)/Content(-3416026092217416707)/tab_item(-8344584597931514309)/im_act(1700958640042395467)
1707867626890496239,1689314621125780933,text_yincang,False,-2103011487764177230,,0,"0.60009765625,-50.19999694824219","60.0099983215332,50.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/btn_yincang(-2103011487764177230)/text_yincang(1707867626890496239)
1725134762538767896,-5610434472521949266,txt_act_name,True,-3654042949265191491,,3,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_6(-3654042949265191491)/txt_act_name(1725134762538767896)
1735118323649183188,-697734291968689649,root_red_special,True,-4967507934085436397,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_4(4619865035362951332)/root_red_fix(-4967507934085436397)/root_red_special(1735118323649183188)
1745568030950951925,-5284405456658630512,UI_Main_wanfa_item_3,True,9056630568254389742,,3,"-246.0,-14.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_3(1745568030950951925)
1784833375494238249,2016059738610618665,RedDot,True,-8335111215806171655,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_9(6854209893219227321)/im_qipao1(-8335111215806171655)/RedDot(1784833375494238249)
1809008641336945065,1968600425452808370,text_youjian,True,7429319396664970060,,0,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/liaotian(1445380050083804015)/Viewport(-5205119580147920772)/Content(4423139322027542649)/dog(7429319396664970060)/text_youjian(1809008641336945065)
1814825136192520128,-3724012037472232705,im_xuanzhong,False,641475810152133229,,2,"0.0,0.0","200.0,200.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/bg_juese(-2194597288458085354)/head_yuan150(641475810152133229)/im_xuanzhong(1814825136192520128)
1861898826191704551,-1498875538956856870,left_node_face_btn,True,-7709903567246479490,,5,"140.0,-166.0","660.4284057617188,91.1897964477539","0.8999999761581421,0.8999999761581421,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)
1865273364843733823,-9062654595813077966,bg_ditu1,False,-6395848881054912128,,2,"40.900001525878906,14.0999755859375","210.5,37.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168)/btn_renwu(-6395848881054912128)/bg_ditu1(1865273364843733823)
1868594254142457392,3451608315544434598,im_bg,True,-4607820658579468155,,0,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_16(-4607820658579468155)/im_bg(1868594254142457392)
1903892289664942656,8976624276735503631,text_num,False,-4246174826047018726,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_13(-417605672092456394)/im_qipao1(-4246174826047018726)/text_num(1903892289664942656)
1946922858045962095,1482392609411149390,NewShow,True,-850837363883841703,,0,"0.0,0.0","100.0,100.0","0.699999988079071,0.699999988079071,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_renwu(4819180499987017672)/btn_renwu(-8867955425087948189)/im_new(-850837363883841703)/NewShow(1946922858045962095)
1976523744598218949,8027663408202528978,Renderer2,False,-1766545527926586392,,2,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/worldwanfaBtn(3512211464843089861)/spine_diqiu(-1766545527926586392)/Renderer2(1976523744598218949)
1979162691310507434,6224117519690253990,UI_currency,True,-7547578691690053275,,0,"-296.0,312.0","157.0,31.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/UI_currency(1979162691310507434)
1986840053565196790,6069286315854834525,wanfaBtn,True,51920382737909704,,8,"0.0,0.0","130.0,130.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_1(51920382737909704)/wanfaBtn(1986840053565196790)
2028675861797703115,4503252764624621140,NewShow,True,-2252693548160757857,,0,"0.0,0.0","100.0,100.0","0.699999988079071,0.699999988079071,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle6(-5709011800109032647)/toggle_node(-3001135698830835598)/im_city_new(-2252693548160757857)/NewShow(2028675861797703115)
2061829946376332717,9222794144104395667,toggle2,True,3866169621397050666,,1,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle2(2061829946376332717)
2063939507234042233,-182018316778239590,RedDot,True,2484198116727371576,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle7(7452747665149278683)/toggle_node(7794207423867286431)/im_summonpet_red_point(2484198116727371576)/RedDot(2063939507234042233)
2067711680478538052,-3069743592985124934,text_time,True,-1123969848294044018,,2,"286.0,0.0","300.0,40.0","1.0,1.0,1.0",False,UI_GeneralSettings(4044201570421834451)/pop_Content(6829782875098776486)/p_wanfa(4522654051267591035)/Scroll View(3619342019340406236)/Viewport(3507754679692268098)/Content(-2652013264264088857)/set1(-2149548448323085347)/bg_set1(-1123969848294044018)/text_time(2067711680478538052)
2073121775666343840,-7083640468283216656,im_qipao1,True,-1732933284312421217,,2,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_17(-1732933284312421217)/im_qipao1(2073121775666343840)
2076358912804206005,-8911406556776068391,btnToggle5,True,-5378092167677093850,,1,"-6.800048828125,1.0","100.0,98.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle5(4700239085922634030)/toggle_node(-5378092167677093850)/btnToggle5(2076358912804206005)
2077734143091510389,3162074945722731914,btn_watch2,True,1062022579683624892,,1,"-100.0,-118.0","149.0,157.0","0.8499999642372131,0.8499999642372131,1.0",False,UI_MainInterface(5568884429252053541)/btn_show(1062022579683624892)/btn_watch2(2077734143091510389)
2079760495528247154,-8905384448659241936,im_kai,True,-2141024915064566162,,2,"35.0,0.0","73.0,32.0","0.7599999904632568,1.0,1.0",False,UI_GeneralSettings(4044201570421834451)/pop_Content(6829782875098776486)/p_wanfa(4522654051267591035)/Scroll View(3619342019340406236)/Viewport(3507754679692268098)/Content(-2652013264264088857)/set1(-2149548448323085347)/bg_kaiguan(-2141024915064566162)/im_kai(2079760495528247154)
2083186999486108191,5032162724712164260,p_chat_private,True,5395517689795111462,,1,"-99.0,78.5","181.0,45.0","0.699999988079071,0.699999988079071,0.699999988079071",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/p_chat_private(2083186999486108191)
2096702580545652267,-154447302177155526,text_lv,True,1290514921625872565,,0,"14.0,0.0","0.0,30.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/right(-6540325579233224673)/bg_dengji(1290514921625872565)/text_lv(2096702580545652267)
2098579224181502371,5995850538302798717,text_youjian,True,-1189460423525129158,,1,"0.0,-32.59999084472656","110.0,20.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/btn_youjian(-1189460423525129158)/text_youjian(2098579224181502371)
2102578508593904001,8655371805483921235,openUnlockTips,True,-5279177717507701307,,2,"257.8999938964844,113.80000305175781","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/leftbannerNode(-5279177717507701307)/openUnlockTips(2102578508593904001)
2121041330272079105,6989945350092074715,text_name,True,-9209347104461309832,,0,"0.0,0.0","36.0,40.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/Viewport(-5811453999897481428)/Content(-2026137088678169135)/other(4003934377218003891)/text_youjian(8444910397335596046)/bg_name(-9209347104461309832)/text_name(2121041330272079105)
2125925537133437774,3024105004166833236,Renderer3,False,3375689855543054311,,3,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/spine_xiaoren(3375689855543054311)/Renderer3(2125925537133437774)
2147049669016273877,1186642317300914569,bg_ditu,True,619720824212068006,,0,"9.0,-50.70000076293945","207.10000610351562,96.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/jiarutishi4(-2932508688960113521)/text_tmp_message(619720824212068006)/bg_ditu(2147049669016273877)
2179914338780370262,-4757999836176793499,1,True,-1760023438055909548,,0,"-1.2999999523162842,0.699999988079071","100.0,100.0","70.9729995727539,70.9729995727539,70.9729995727539",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_1(51920382737909704)/un_MainInterface_fire(-6801489505443444490)/effect(-1760023438055909548)/1(2179914338780370262)
2181575587681317174,3730964381673004163,spine_root,True,6121557205818703146,,1,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_2(6121557205818703146)/spine_root(2181575587681317174)
2189435071143877329,1450446667731830078,RedDot,True,7052637811278450177,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_4(3640001110653546143)/im_qipao1(7052637811278450177)/RedDot(2189435071143877329)
2191256044954615362,3590611530720235835,img_chat_type,True,5395517689795111462,,0,"-99.00004577636719,129.3000030517578","230.0,81.0","0.699999988079071,0.699999988079071,0.699999988079071",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/img_chat_type(2191256044954615362)
2191855014931130154,318099516633049822,node_tujian,True,8354406432209300530,,8,"182.8999481201172,25.0","100.0,100.0","0.8199999928474426,0.8199999928474426,0.8199999928474426",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_tujian(2191855014931130154)
2234993931961302924,936903401995363329,Renderer11,False,-3554275595740588331,,11,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/root_taskNotice(-9127774865139156643)/spine_bg(-3554275595740588331)/Renderer11(2234993931961302924)
2250063266257165212,6252631211173919787,btn_act,True,989367443082764204,,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_11(989367443082764204)/btn_act(2250063266257165212)
2251761857552326948,7138288645560482160,root_red_special,True,-5925838934914764327,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_2(6121557205818703146)/root_red_fix(-5925838934914764327)/root_red_special(2251761857552326948)
2261761407733024495,-4239919137459928335,Renderer45,False,3122424037418622381,,45,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/fanhui_guide_shou(4770820143629459276)/spine_xiaoshou(3122424037418622381)/Renderer45(2261761407733024495)
2275847086171830864,412640609316537146,text_notice_desc,True,-2082890981155227339,,0,"-84.9000015258789,-9.059906005859375e-06","180.00999450683594,25.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/btn_renwu_2(-4730123679661778056)/bg_ditu2(-1708687417708810598)/mask_notice(-2082890981155227339)/text_notice_desc(2275847086171830864)
2337463915861829486,8666480542967982485,im_bg,False,-3930377403474185176,,3,"0.0,-21.100006103515625","140.22999572753906,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_2(-3930377403474185176)/im_bg(2337463915861829486)
2339895612067726671,-8948567188134762882,wuyu_img,True,9050291921509351437,,0,"0.10000000149011612,-0.20000000298023224","27.0,26.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/funcsBtnOpt(-957505502039124638)/im_wuyu_bg(9050291921509351437)/wuyu_img(2339895612067726671)
2355028112079581654,-7136052973752604066,UI_Main_wanfa_item,True,0,,,"-246.0,192.0","100.0,100.0","1.0,1.0,1.0",False,UI_Main_wanfa_item(2355028112079581654)
2367876014968496357,-7412583044409318286,bg_ditu1,True,-8867955425087948189,,2,"40.900001525878906,14.0999755859375","210.5,37.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_renwu(4819180499987017672)/btn_renwu(-8867955425087948189)/bg_ditu1(2367876014968496357)
2373153506476881520,9124936205022313351,text_name,True,8924767933396413025,,5,"-57.29999923706055,32.0","0.0,20.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/bg_juese(8924767933396413025)/text_name(2373153506476881520)
2375195692383186573,-1135071808690226842,head_yuan150,True,-5216941958405197112,,0,"0.0,93.0","0.0,0.0","1.0,1.0,1.0",False,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/right(6349142187541381273)/bg_diban(-5216941958405197112)/head_yuan150(2375195692383186573)
2393262338345442025,6541226652221079437,im_red,True,-6395848881054912128,,0,"35.29999923706055,28.0","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168)/btn_renwu(-6395848881054912128)/im_red(2393262338345442025)
2394787349180755192,-8429245019949955717,im_bg,True,-6740709153023445455,,0,"0.0,0.0","79.0,80.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_1(-6740709153023445455)/im_bg(2394787349180755192)
2415467548235567444,-3195090019076860099,warn_bg,True,-6649878441281131757,,0,"0.0,0.0","46.0,46.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/warn_grid(-4903014397176617737)/warn_item4(-6649878441281131757)/warn_bg(2415467548235567444)
2420700212528543409,-5156027122954822724,un_MainInterface_fire,False,7836085562230756963,,2,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_4(7836085562230756963)/un_MainInterface_fire(2420700212528543409)
2434592618012386653,-3833410687878416611,Renderer36,False,3122424037418622381,,36,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/fanhui_guide_shou(4770820143629459276)/spine_xiaoshou(3122424037418622381)/Renderer36(2434592618012386653)
2435916627736010454,8251609937714913129,qipao,True,7328067398302382935,,0,"0.0,0.0","81.0,87.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/btn_download(7328067398302382935)/qipao(2435916627736010454)
2455655083926117378,-6105899160690631463,im_qipao1,True,4702396179718381985,,2,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_4(4702396179718381985)/im_qipao1(2455655083926117378)
2458966531894026455,7523064512033695808,guide_mask,False,2475216337245998118,,7,"0.0,0.0","1680.0,720.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/guide_mask(2458966531894026455)
2459971088033228815,-7175709049337299725,root_red_special,True,5807677379392824372,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_2(3872457781356019796)/root_red_fix(5807677379392824372)/root_red_special(2459971088033228815)
2468587986831139009,1072972914021135137,Renderer49,False,3122424037418622381,,49,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/fanhui_guide_shou(4770820143629459276)/spine_xiaoshou(3122424037418622381)/Renderer49(2468587986831139009)
2475216337245998118,-2112429087779887161,UI_MainInterface_old,True,0,,,"0.0,0.0","0.0,0.0","0.0,0.0,0.0",True,UI_MainInterface_old(2475216337245998118)
2479558360847093042,-2141157803510213047,text_num,False,4696720292628568292,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle6(-5709011800109032647)/toggle_node(-3001135698830835598)/city_red_point(4696720292628568292)/text_num(2479558360847093042)
2482684581073520299,6276304259076421276,im_qipao1,True,-6331543869366284602,,2,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_6(-6331543869366284602)/im_qipao1(2482684581073520299)
2484198116727371576,-9039256611292683223,im_summonpet_red_point,True,7794207423867286431,,2,"30.0,40.0","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle7(7452747665149278683)/toggle_node(7794207423867286431)/im_summonpet_red_point(2484198116727371576)
2542481765985566585,-6163406847121938091,im_vip,True,1438530466058082924,,0,"0.0,0.0","43.0,21.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/bg_left(-8522231094460469618)/bg_ditu(-6824386696551513534)/vip(1438530466058082924)/im_vip(2542481765985566585)
2561414483226200319,-7510942591569796354,text_tmp_message,True,-321695101024193695,,3,"482.0,-190.0","211.8000030517578,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/jiarutishi(-321695101024193695)/text_tmp_message(2561414483226200319)
2611544452307770905,-3756121344792747178,Renderer10,False,-1766545527926586392,,10,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/worldwanfaBtn(3512211464843089861)/spine_diqiu(-1766545527926586392)/Renderer10(2611544452307770905)
2613603694466358134,-9052047425205997557,NewShow,True,7513344076664902408,,0,"0.0,0.0","100.0,100.0","0.699999988079071,0.699999988079071,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_1(51920382737909704)/im_new(7513344076664902408)/NewShow(2613603694466358134)
2619596821059907032,2479739931596025244,im_lover,False,3545783473605971463,,0,"0.0,0.0","150.0,150.0","0.4000000059604645,0.4000000059604645,0.4000000059604645",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/btn_watch(3545783473605971463)/im_lover(2619596821059907032)
2624727026368678635,9108673291308610571,text_tujian,True,-7176579048736111160,,0,"0.0,-50.40003967285156","0.0,50.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_tujian(2191855014931130154)/btn_tujian(-7176579048736111160)/text_tujian(2624727026368678635)
2626213341559805704,-7882447295000973947,btn_act,True,-8868008597477657724,,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_5(-8868008597477657724)/btn_act(2626213341559805704)
2627337384370113690,-7372225980905581053,Renderer15,False,3122424037418622381,,15,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/fanhui_guide_shou(4770820143629459276)/spine_xiaoshou(3122424037418622381)/Renderer15(2627337384370113690)
2630904808938982972,-7867512481408320891,UIDynamicEmoj,True,1809008641336945065,,1,"5.0,0.0","45.0,45.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/liaotian(1445380050083804015)/Viewport(-5205119580147920772)/Content(4423139322027542649)/dog(7429319396664970060)/text_youjian(1809008641336945065)/UIDynamicEmoj(2630904808938982972)
2652907961449290088,-5370533699689257308,btn_act_12,True,-2702129779362243929,,11,"-900.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_12(2652907961449290088)
2664649706559219893,781717237094566949,bg_title,True,5061958143284451748,,0,"54.0,340.0","260.0,32.0","1.0,1.0,1.0",False,UI_xuanzebeijing(379602402153493775)/left(5061958143284451748)/bg_title(2664649706559219893)
2720726758176524627,-5640883238179974253,root_red_fix,True,493921710596589694,,5,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_19(493921710596589694)/root_red_fix(2720726758176524627)
2721425049385204581,-428652858150734482,Renderer3,False,-3554275595740588331,,3,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/root_taskNotice(-9127774865139156643)/spine_bg(-3554275595740588331)/Renderer3(2721425049385204581)
2736215992399754769,5940560715308972065,im_qipao1,False,-675339169157432991,,0,"26.29998779296875,23.79998779296875","27.0,27.0","0.949999988079071,0.949999988079071,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/btn_haoyou(-675339169157432991)/im_qipao1(2736215992399754769)
2739885847846514239,7961735788934863880,dog,True,-2026137088678169135,,1,"0.0,-70.010009765625","300.0,45.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/Viewport(-5811453999897481428)/Content(-2026137088678169135)/dog(2739885847846514239)
2752253850383221455,2097480258571440719,guanzhiRedImgNode,False,3952437621572528735,,2,"57.5,-3.0","25.0,25.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/bg_left(-8522231094460469618)/bg_guanzhi(3952437621572528735)/guanzhiRedImgNode(2752253850383221455)
2764982086506843084,8431298391360689808,img_playerLevel,True,8924767933396413025,,7,"-153.39999389648438,32.70000076293945","46.0,46.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/bg_juese(8924767933396413025)/img_playerLevel(2764982086506843084)
2768781062199949737,-2002401583210569359,text_num,False,7061756786979239738,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/funcsBtnOpt(-957505502039124638)/im_shangdian_bg(-533374888481352699)/im_redpoint_shangdian(7061756786979239738)/text_num(2768781062199949737)
2769650476922452257,-1937010338670785580,txt_act_name,True,493921710596589694,,3,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_19(493921710596589694)/txt_act_name(2769650476922452257)
