evidence_kind,source,target,path,component_types,active_state,rect_or_canvas,snippet,interpretation,patch_decision
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_round,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8961032515968333731"", ""game_object_id"": ""8601611557098410749"", ""game_object_name"": ""im_round"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,bg_mohuzhezhao,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8959983922777908350"", ""game_object_id"": ""6050258275340965824"", ""game_object_name"": ""bg_mohuzhezhao"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_T",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_fanhui,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8950316643970423666"", ""game_object_id"": ""-6692964299494375647"", ""game_object_name"": ""btn_fanhui"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer8,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8941950023644640580"", ""game_object_id"": ""2477707287827331284"", ""game_object_name"": ""Renderer8"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,SkeletonGraphic (hongdian01),,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8939513004661059130"", ""game_object_id"": ""-1904526882069191504"", ""game_object_name"": ""SkeletonGraphic (hongdian01)"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastP",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_kr,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8933725059554946811"", ""game_object_id"": ""-1759341788187230058"", ""game_object_name"": ""text_kr"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_yincang,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8928639130288303437"", ""game_object_id"": ""-5800019894487341267"", ""game_object_name"": ""btn_yincang"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Typ",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer0,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8926434006990520641"", ""game_object_id"": ""189466037053676600"", ""game_object_name"": ""Renderer0"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer43,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8915064166300702298"", ""game_object_id"": ""1421860611820248958"", ""game_object_name"": ""Renderer43"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_act,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8913075507972642051"", ""game_object_id"": ""389841532357394928"", ""game_object_name"": ""btn_act"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_Us",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_on,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8904507795974878470"", ""game_object_id"": ""-5810845069251394176"", ""game_object_name"": ""im_on"", ""script_id"": ""-2324043793906593294"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer8,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8900483158488656361"", ""game_object_id"": ""-4934452144858241079"", ""game_object_name"": ""Renderer8"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer36,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8899871061456186989"", ""game_object_id"": ""-5700981521444530108"", ""game_object_name"": ""Renderer36"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_marry,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8874427392270188134"", ""game_object_id"": ""3104671633234757760"", ""game_object_name"": ""btn_marry"", ""script_id"": ""1242602534869556086"", ""kind"": ""Image"", ""keys"": ""m_Category;m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Localization;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_OverrideUvRect;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_youjian,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8842570151588361151"", ""game_object_id"": ""-7349131133143407055"", ""game_object_name"": ""text_youjian"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeR",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,txt_act_name,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8832976236568273424"", ""game_object_id"": ""-7295124886294054497"", ""game_object_name"": ""txt_act_name"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeR",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer46,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8831651745062240621"", ""game_object_id"": ""8601612414131610326"", ""game_object_name"": ""Renderer46"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_set1,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8816761211318364610"", ""game_object_id"": ""1108672014035209329"", ""game_object_name"": ""text_set1"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,mask_notice,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8811032502264699446"", ""game_object_id"": ""-8616680438288117541"", ""game_object_name"": ""mask_notice"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Typ",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_xuanzhong,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8808742718043861372"", ""game_object_id"": ""-7197213230815142906"", ""game_object_name"": ""im_xuanzhong"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Ty",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer3,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8785895014597679453"", ""game_object_id"": ""-2767936617980507144"", ""game_object_name"": ""Renderer3"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_off,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8785529312977370068"", ""game_object_id"": ""-6388828218037548926"", ""game_object_name"": ""text_off"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeReduc",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_city_qipaoup2,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8778855844622558047"", ""game_object_id"": ""7021813262506456690"", ""game_object_name"": ""im_city_qipaoup2"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8753555553609287632"", ""game_object_id"": ""-5763841338298484450"", ""game_object_name"": ""text_num"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_all,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8715019992654061951"", ""game_object_id"": ""-466875203844757278"", ""game_object_name"": ""btn_all"", ""script_id"": ""1242602534869556086"", ""kind"": ""Image"", ""keys"": ""m_Category;m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Localization;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_OverrideUvRect;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,bg_ditu,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8692715591144120712"", ""game_object_id"": ""2927634452078665020"", ""game_object_name"": ""bg_ditu"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_U",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8686807682725696350"", ""game_object_id"": ""-7758940932814905663"", ""game_object_name"": ""text"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeReduction",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_name,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8686722307351452481"", ""game_object_id"": ""8323713141565151266"", ""game_object_name"": ""text_name"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_line,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8671459615763160602"", ""game_object_id"": ""-254005949419678723"", ""game_object_name"": ""btn_line"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,SkeletonGraphic (hongdian01),,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8666010927769770514"", ""game_object_id"": ""-5344915443054783477"", ""game_object_name"": ""SkeletonGraphic (hongdian01)"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastP",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_qipao1,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8632761326470466012"", ""game_object_id"": ""-538706942045199029"", ""game_object_name"": ""im_qipao1"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,funhandbook_img,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8624608798422355141"", ""game_object_id"": ""-1803652809405326520"", ""game_object_name"": ""funhandbook_img"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,RedDot,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8619990807793159525"", ""game_object_id"": ""-2402655198330840544"", ""game_object_name"": ""RedDot"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_U",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_summonpet_new,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8589803945571585058"", ""game_object_id"": ""-1632007376296743628"", ""game_object_name"": ""im_summonpet_new"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_name,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8587595076594253511"", ""game_object_id"": ""4913076362513536371"", ""game_object_name"": ""text_name"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeReduc",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,p_chat_private_head,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8575969523061148081"", ""game_object_id"": ""4702909141101028920"", ""game_object_name"": ""p_chat_private_head"", ""script_id"": ""1242602534869556086"", ""kind"": ""Image"", ""keys"": ""m_Category;m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Localization;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_OverrideUvRect;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_Rayca",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
