component_path_id,game_object_id,game_object_name,script_id,source_text_raw,display_text,enabled,raycast_target,font_asset_file_id,font_asset_path_id,font_asset_name,font_asset_bundle,font_family,font_style_name,font_material_path_id_from_font_asset,shared_material_file_id,shared_material_path_id,font_material_path_id,base_material_path_id,font_size,font_size_base,font_size_min,font_size_max,font_weight,font_style,enable_auto_sizing,horizontal_alignment,vertical_alignment,text_alignment,resolved_alignment,character_spacing,word_spacing,line_spacing,line_spacing_max,paragraph_spacing,char_width_max_adj,enable_word_wrapping,word_wrapping_ratios,overflow_mode,enable_kerning,enable_extra_padding,is_rich_text,parse_ctrl_characters,is_right_to_left,color_mode,override_html_colors,geometry_sorting_order,use_max_visible_descender,page_to_display,color_r,color_g,color_b,color_a,color_rgba,font_color_r,font_color_g,font_color_b,font_color_a,font_color_rgba,font_color32_r,font_color32_g,font_color32_b,font_color32_a,font_color32_rgba,face_color_r,face_color_g,face_color_b,face_color_a,face_color_rgba,margin_x,margin_y,margin_z,margin_w,mask_offset_x,mask_offset_y,mask_offset_z,mask_offset_w
-3286087635009545465,6596840305995767808,text_tmp_message (1),-5755350681981302373,용녀 궁극 도전 진행 중,용녀 궁극 도전 진행 중,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38679248094558716,0.04149606078863144,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3222963095139945549,-2013163567826070483,text_fanhui,-5755350681981302373,취소,취소,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,31,-5910174858419085933,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3193892867909508880,8613188406530377168,text_off,-5755350681981302373,창 고,창 고,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3099873401714447580,5167026378536917594,text_title,-5755350681981302373,저,저,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.27843138575553894,0.24313727021217346,0.21176472306251526,1.0,,,,,,4281744967,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3075695246698130565,-2205595283249093026,text_on,-5755350681981302373,동 맹,동 맹,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,38,-2520251210141778353,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2957374496632782462,1432122010037201562,lab_renwu_text,-5755350681981302373,세 ,세 ,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,-20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2873038812337735990,6781692360083484183,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2839090340222616229,-819521724186643816,text,-5755350681981302373,임무 설명,임무 설명,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,33,477919381716323141,0,0,18.0,18.0,18.0,72.0,400,0,0,1,512,65535,513,6.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.41960784792900085,0.6274510025978088,0.8549019694328308,1.0,,,,,,4292517995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2807868796350714424,2336825764081242233,text_youjian,-5755350681981302373,      d,      d,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2562080740259261548,7095887746599411964,text,-5755350681981302373,취소,취소,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,31,-5910174858419085933,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2551577209855462847,-2419639228354464084,txt_act_name,-5755350681981302373,옷장의 약속,옷장의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,4278190080,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2399657150263647179,4278825851567896220,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2312606369372106433,-3356654974546260300,txt_taskName,-5755350681981302373,123456789하하하하（ ）,123456789하하하하（ ）,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,33,477919381716323141,0,0,20.0,20.0,16.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,12.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,0.7450980544090271,1.0,,,,,,4290707455,,,,,4294967295,8.80712890625,0.0,9.484619140625,0.0,0.0,0.0,0.0,0.0
-2307939049040022704,2199294880174297562,text,-5755350681981302373,음악 설정,음악 설정,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,31,-5910174858419085933,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2227559149275086826,1689314621125780933,text_yincang,-5755350681981302373,전체 화면,전체 화면,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,25,4174273018840097604,0,0,20.0,20.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2225395521712408118,178585903253559835,text,-5755350681981302373,수령 ,수령 ,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,12,-6469808170336859405,0,0,20.0,20.0,18.0,72.0,400,0,0,1,512,65535,513,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.9019607901573181,,,,,,3875536895,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2094753982861944411,-7062966723378894068,text_shiyong,-5755350681981302373,사용 완료,사용 완료,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,54,5944328056072262551,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2028628353578089832,-4683327800261080248,text_vip_num,-5755350681981302373,10,10,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,25,4174273018840097604,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.9647058844566345,0.8313725590705872,0.007843137718737125,1.0,,,,,,4278375670,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2005166804734993153,-4473345024729134793,text_notice_desc,-5755350681981302373,임무 설명,임무 설명,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,18.0,18.0,18.0,72.0,400,0,0,1,512,65535,513,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.41960787773132324,0.6274510025978088,0.8549020290374756,1.0,,,,,,4292517995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1961083730743611690,-1832995482963497425,text_off,-5755350681981302373,소환수,소환수,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1813219672799800517,5631799779920375719,text_6,-5755350681981302373,계정 삭제,계정 삭제,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1801940412903541869,-2823915497717620358,text_tmp_chengyuan_num,-5755350681981302373,{0}/3,{0}/3,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38823530077934265,0.04313725605607033,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1789441632598128506,-3545382676881243917,text_baocun,-5755350681981302373,확인,확인,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1784866053434258673,8269384983956887302,text_title,-5755350681981302373,설정,설정,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,30.0,30.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1638121611861842512,-8561725280337607681,text_off,-5755350681981302373,무 장,무 장,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1634462727428147019,-5972492728204808982,text,-5755350681981302373,푸쉬 알림,푸쉬 알림,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,47,8263912359925383730,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0,,,,,,4281679431,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1541358849016420366,-7591240847253327332,text_on,-5755350681981302373,모 험,모 험,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,38,-2520251210141778353,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1507584442257895570,6274518623476594027,text_youjian,-5755350681981302373,      dadfadsfadsf,      dadfadsfadsf,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1383741745290759450,-5759456530739565412,text_fanhui,-5755350681981302373,취소,취소,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,31,-5910174858419085933,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1373288693547125509,-7824331157083763726,text_queren,-5755350681981302373,확인,확인,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-960054914133671743,-2420845226721817554,text_youjian,-5755350681981302373,      dadfadsfadsf,      dadfadsfadsf,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-703201251692064089,6357774995664806671,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-679027772695288242,3217494563554573961,text_small,-5755350681981302373,경 선택,경 선택,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,39,1733618647902657739,0,0,25.0,25.0,18.0,72.0,400,0,0,1,256,65535,257,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-573082890981176809,-4033238693889733817,text_off,-5755350681981302373,창 고,창 고,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-464012599870155755,-8366981079532286971,text_tmp_nandu,-5755350681981302373,난이도: ,난이도: ,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38823530077934265,0.04313725605607033,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-441628418449363965,-8885445564047677716,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-352311820421309576,-7564785273387871350,text_youjian,-5755350681981302373,,,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-295735465406277247,-2795127626663238307,text_on,-5755350681981302373,출 정,출 정,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,38,-2520251210141778353,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-273602488197287469,5105253933797817669,text_5,-5755350681981302373,이용 약관,이용 약관,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-260190421799707760,3010861280831687171,text,-5755350681981302373,취소,취소,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,31,-5910174858419085933,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-226833648074064889,2884496491090111494,text_title,-5755350681981302373,고,고,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.27843138575553894,0.24313727021217346,0.21176472306251526,1.0,,,,,,4281744967,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-195327781128212116,7253345514939460615,text_wanfaTips,-5755350681981302373,,,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,23,8649783434632076371,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.9921568632125854,0.8705882430076599,0.3803921639919281,1.0,,,,,,4281118714,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-193089368467340196,-7920073282247712660,text_name,-5755350681981302373,구나,구나,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,1,512,65535,513,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
