bundle,path_id,game_object_id,game_object_name,game_object_active,father_id,father_name,child_ids,anchor_min_x,anchor_min_y,anchor_max_x,anchor_max_y,anchored_pos_x,anchored_pos_y,size_delta_x,size_delta_y,pivot_x,pivot_y,local_pos_x,local_pos_y,local_pos_z,local_scale_x,local_scale_y,local_scale_z
download/ui/uiprefabandres/maininterface.assetbundle,-1760023438055909548,-5802471514744878058,effect,True,-6801489505443444490,,2179914338780370262;5024020532936883477,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1735264206714776573,9045799210300714795,RedDot,True,-4246174826047018726,,-2448757828303149484,0.5,0.5,0.5,0.5,0.0,0.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1732933284312421217,5792590184801323511,btn_act_17,True,-2702129779362243929,,188373920944577694;1132500508596268684;2073121775666343840;4728063863774275666;-8175135543210688649;-9187470536547034892,0.5,0.5,0.5,0.5,-400.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1723522691476729485,-4534632691249665095,sound_on,False,3770128106877004175,,,0.5,0.5,0.5,0.5,0.0,0.0,50.0,42.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1716593492458519915,-4890268676422648067,btn_act_5,True,-6697018699563164382,,1258230208555542797;-6595218049234204245;4072050866170757089;5936815976318721890;6156200035339212182;345730958966035279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1716422078522251960,178585903253559835,text,True,-175497443425033689,,,0.5,0.5,0.5,0.5,0.0,3.0,44.0099983215332,25.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1708687417708810598,-239185381017915766,bg_ditu2,False,-4730123679661778056,,-2082890981155227339;4541500596926227947;7392059376276589243;-7724840300703644562,0.5,0.5,0.5,0.5,170.89999389648438,-4.400000095367432,260.0,37.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1696917398461620795,-6907424644605273430,Renderer9,False,3122424037418622381,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1689930378787102500,-5485710550253417271,bg_diban,True,658729594042069867,,,0.0,1.0,0.0,1.0,0.0,-11.0,564.0,118.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1684397050907482222,3666887709237655095,im_face_icon,True,2915645714390258269,,,0.5,0.5,0.5,0.5,0.899993896484375,12.699999809265137,147.0,121.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1681385817191094343,-1103505727157068523,UI_connecting,True,0,,3444942606185789701;-127326655122352946;8098188375206468712;736205352004467154,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1667601919951141876,-6926923601059840767,btn_paihangbang,True,-7547578691690053275,,8703941146724642739,0.5,0.5,0.5,0.5,-47.70001220703125,-153.00001525878906,80.0,75.5999984741211,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,0.800000011920929
download/ui/uiprefabandres/maininterface.assetbundle,-1660961734353669677,4404046971794452483,im_start,True,7328067398302382935,,,0.5,0.5,0.5,0.5,0.0,9.0,57.0,54.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1659843287657324148,-5822186487075565617,im_off,True,-4835973230911825572,,3542858265110221466,0.5,0.5,0.5,0.5,-113.0,108.0,229.0,42.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1650192674068258022,2326349064693320773,bg_name,False,-7575576641053429063,,655284311865122310,0.0,0.0,0.0,0.0,3.100006103515625,0.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1630920073273296606,4288917355254089484,bg_dibu,True,-6416344286478723216,,218098251816924148,0.5,0.5,0.5,0.5,0.0,-360.0,2500.0,48.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1627615221082642363,1892740585726117608,RawImage,True,7027303142360147436,,,0.5,0.5,0.5,0.5,0.0,0.0,950.0,540.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1627241700273131301,-212200097450601795,SkeletonGraphic (hongdian01),False,4993572385860696740,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1615090113317299540,4278825851567896220,txt_act_name,True,6343944122542663963,,,0.5,0.5,0.5,0.5,0.0,-36.0,90.0,14.010000228881836,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1613919018327199013,-944309371249225640,im_jiantou,True,3306616464675970194,,,0.5,0.5,0.5,0.5,-101.0,27.0,17.0,22.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1611731198460536756,375909949549776367,test_BG,False,-6262488668089833764,,,0.5,0.5,0.5,0.5,66.0,5.699999809265137,370.0,5.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1609091759666491160,7522221422997873605,im_qipao1,True,-2413171715124479122,,-5913593361079723427;5967798886327552537,0.5,0.5,0.5,0.5,26.0,27.299999237060547,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1603529520611977779,-7343703579676887300,btn_act,True,-4090126959701387449,,,0.5,0.5,0.5,0.5,0.0,0.0,80.0,80.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1598962435481977636,3074229512200357405,text_set1,True,8830793036959228739,,,0.0,0.5,0.0,0.5,93.5,1.0,120.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1592478252723931320,-1535496003749820388,im_off,True,4017630242257737312,,1784397244365390067,0.5,0.5,0.5,0.5,-4.0,167.0,270.0,42.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1568283952603119602,-5572058928081997406,bg,True,-7724840300703644562,,,0.5,0.5,0.5,0.5,0.0,0.0,88.0,46.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1557498962857941110,-7686229372001320937,im_redpoint_name,True,2373153506476881520,,8493737604580952637,1.0,1.0,1.0,1.0,10.0,0.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1552341837233002090,6883788887723657859,Renderer11,False,1940689361009882882,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1534587498467275044,6771335317813939766,text_num,False,1377076115514586360,,,0.5,0.5,0.5,0.5,0.0,0.0,40.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1534023533238146764,7693662260823608221,im_fengxian1,True,-9167957265922100291,,,0.5,0.0,0.5,0.0,-144.0,103.0,264.0,12.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1530525317380659494,-7564785273387871350,text_youjian,True,-6784555242253848085,,-6314571091489693394,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1503782261040371452,7906052723416626039,Renderer4,False,3375689855543054311,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1501419673699854463,830087794218597881,im_fengxian2,True,-9167957265922100291,,,0.5,0.0,0.5,0.0,144.0,103.0,264.0,12.0,0.5,0.5,0.0,0.0,0.0,-1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1490370244241169015,-7307899344104533319,btn_apple,True,4226647956887488247,,-4339316749788751308;-3863894016038207688,0.0,0.0,0.0,0.0,0.0,0.0,327.0,63.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1479759965899225118,-5217565220173274662,text_message,True,2523663252103282719,,,0.5,0.5,0.5,0.5,0.0,40.0,600.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1479655093878738752,-3681373620435298291,text,True,3829759676525559068,,,0.5,0.5,0.5,0.5,0.0,0.0,0.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1454237045160241377,7065116251819750075,Renderer13,False,1940689361009882882,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1447686625403127411,-6884280903372111171,bg_dibu,True,-3363633699452508030,,-7230730631394927287,0.5,0.5,0.5,0.5,0.0,-360.0,2500.0,48.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1445026470377761402,1585123300427872234,im_guild_can_join,False,3231425125581267076,,-2788031606207273131,0.5,0.5,0.5,0.5,43.0,73.30000305175781,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1439724834876228026,2336825764081242233,text_youjian,True,-2712219505218864606,,-2064928153079664707;-4577141721163042638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1437549446625170643,5665082111309376883,text_num,True,-5927736626003208250,,,0.5,0.5,0.5,0.5,55.099998474121094,-0.6000000238418579,140.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1431582535697687016,-3439405901134263707,btn_jia,True,8634241280729765950,,-1935059504046133907,0.5,0.5,0.5,0.5,67.0,-3.0,38.0,42.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1421130836852281641,8775242793843612423,im_qipao1,True,-6740709153023445455,,-5271492265043458459;-2030098841065847508,0.5,0.5,0.5,0.5,26.0,27.299999237060547,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1419856986872822225,-3064368738488078250,bg_ditu,True,-3365026156863845046,,1896962562325052437,0.5,0.5,0.5,0.5,9.0,-50.70000076293945,196.0,96.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1419188867482462235,-4855954371585025328,im_on,True,2563066504165521427,,-7093898630972356827,0.5,0.5,0.5,0.5,-274.0,167.0,270.0,42.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1397280610192039325,-8858253977882347625,im_start4,True,7408752140907071250,,,0.5,0.5,0.5,0.5,71.0,-105.0,94.0,94.0,0.5,0.5,0.0,0.0,0.0,0.33000001311302185,0.33000001311302185,0.33000001311302185
download/ui/uiprefabandres/maininterface.assetbundle,-1396804873517452732,-240912307271412081,Renderer13,False,3122424037418622381,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1394984059021818146,8667543337610388200,showBannerDescNode,False,-5279177717507701307,,6008454114601965793;7066971179164710645;-8038617706385057442;7419935823710731676;-1796461879869605774,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1381342387729858098,-3607891876913354467,btn_jiantou1,True,-4088659148756985630,,,0.0,0.5,0.0,0.5,136.0,13.0,32.0,33.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,0.8999999761581421
download/ui/uiprefabandres/maininterface.assetbundle,-1379538836263032720,3625863876679466853,txt_act_name,True,-6740709153023445455,,,0.5,0.5,0.5,0.5,0.0,-36.0,90.0,14.010000228881836,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1368242025298734300,-7483276523354109812,btn_3,True,-7657983126192800822,,4331115806057897867,0.5,0.5,0.5,0.5,-169.0,-195.0,156.0,52.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1348176017636099851,7861665851199484432,text_set1,True,2578114280185143672,,,0.5,0.5,0.5,0.5,2.0999755859375,-2.0,200.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1337492054744369215,9222998666874263187,Renderer42,False,3122424037418622381,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1333306244024527792,5069573219433004833,RedDot,True,1366897325059976959,,-4158193285197226426,0.5,0.5,0.5,0.5,0.699999988079071,12.899999618530273,23.0,23.0,0.5,0.5,0.0,0.0,0.0,0.6000000238418579,0.6000000238418579,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1329360808281287448,6540885727444144659,NewShow,True,-3273932853782910315,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.699999988079071,0.699999988079071,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1318187789163262029,1791525650340838480,text_num,False,7863203795910446182,,,0.5,0.5,0.5,0.5,0.0,0.0,40.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1312192322637502097,813470798775945631,root_red_fix,True,6343944122542663963,,-2300535928731628151,0.5,0.5,0.5,0.5,26.0,26.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1307339122616056899,1526374678582857982,btn_act,True,4702396179718381985,,,0.5,0.5,0.5,0.5,0.0,0.0,80.0,80.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1299672952214551046,1051958797259429360,im_zhan,True,8924767933396413025,,,0.5,0.5,0.5,0.5,111.9000015258789,31.399999618530273,42.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1297783837903527378,-7726180200154390064,Renderer1,False,1940689361009882882,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1281741079219883396,3333711490476222134,root_red_fix,True,-1110345661715785777,,8541101181408406470,0.5,0.5,0.5,0.5,26.0,26.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1268391444804669738,6781692360083484183,txt_act_name,True,-2893957436677342243,,,0.5,0.5,0.5,0.5,0.0,-36.0,90.0,14.010000228881836,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1250002383509846584,-3093971889231325640,bg,True,4541500596926227947,,,0.5,0.5,0.5,0.5,77.4000015258789,0.0,82.0,37.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1240842948876284065,7110215365529764944,Placeholder,True,7436015015832562473,,,0.0,0.0,1.0,1.0,0.0,-0.5,-20.0,-13.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1230818676863484879,1897702057209248018,set2,True,1274211796426999047,,8830793036959228739;-3705364856201642329,0.5,0.5,0.5,0.5,-140.5,54.70001220703125,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1222559236234254205,5885081244435261815,im_on,True,-6804366038503861017,,5409611705559005265,0.5,0.0,0.5,0.0,0.0,-10.0,167.0,98.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1197428454610028532,-7344040252501143338,boxcollider,True,314461004524303978,,,0.5,0.5,0.5,0.5,0.0,4.699999809265137,50.0,50.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1194828430047836114,7117589040332254740,bg_dot,True,-6610370912035301878,,,0.5,0.5,0.5,0.5,-4.0,-39.20000076293945,0.0,12.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1194706545412632907,-8878451759636123651,text_shiyong,True,-2965417456278775052,,,0.0,0.0,0.0,0.0,73.7125015258789,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1189460423525129158,-7603842229919533670,btn_youjian,True,-7547578691690053275,,8200385986759628221;2098579224181502371,0.5,0.5,0.5,0.5,-221.4000244140625,-153.0,80.0,75.5999984741211,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,0.800000011920929
download/ui/uiprefabandres/maininterface.assetbundle,-1184865902414558271,506011348557948751,spine_root,True,-6740709153023445455,,,0.5,0.5,0.5,0.5,0.0,2.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.699999988079071
download/ui/uiprefabandres/maininterface.assetbundle,-1183305997651852492,3522316754923676413,im_new,False,-6395848881054912128,,6467260430756439955,0.5,0.5,0.5,0.5,52.099998474121094,33.5,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1182530281230654342,4243292750697900004,Renderer19,False,-4598243874201664563,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1178992558546457107,-6367040989443429769,spine_root,True,-2413171715124479122,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,0.699999988079071
download/ui/uiprefabandres/maininterface.assetbundle,-1153052365682209512,-3813834853888882469,Checkmark,True,4819173992180542776,,,0.5,0.5,0.5,0.5,-38.0,4.0,47.0,37.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1141861290639510320,-7757484136201243341,im_bg,True,4819180499987017672,,,0.5,0.5,0.5,0.5,0.0,0.0,79.0,80.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1138991797528189825,6136025566801369093,Renderer18,False,1940689361009882882,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1127215159320430288,-6676038060271445053,text_6,True,-3003639165228582525,,,0.5,0.5,0.5,0.5,0.0,4.0,200.0,50.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1126986055711903423,-7377872399242340851,im_fengxian3,True,-9218882134003513103,,,0.5,0.5,0.5,0.5,0.0,-28.0,20.0,18.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1123969848294044018,2628580758217919458,bg_set1,True,-2149548448323085347,,-7748334084704151901;-195238992276990019;2067711680478538052,0.5,0.5,0.5,0.5,137.5,0.0,400.0,34.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1118363970075287698,-3618835296958749922,Renderer29,False,1940689361009882882,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1110345661715785777,-8231558286006121363,btn_act_6,False,-6697018699563164382,,-3329957040445597527;2849640299217112835;6845657504676962584;-6497063604294369735;7690273490183253600;-1281741079219883396,0.0,1.0,0.0,1.0,150.0,-50.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1102434416039375705,-5447781863096329278,text,True,8482476106785833996,,,0.5,0.5,0.5,0.5,0.0,0.0,220.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1097301430722702355,583381016968716676,btnToggle2,True,-5294031676519928465,,-5791008185821152093,0.5,0.0,0.5,0.0,0.37744140625,1.0,100.0,98.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1078759419641804172,3357089780402293380,text_num,False,-7881133007551108474,,,0.5,0.5,0.5,0.5,0.0,0.0,40.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1074189520482543941,7803388568057324556,head_yuan150,True,2083186999486108191,,-4317103581640901762;7787300137904483618,0.5,0.0,0.5,0.0,-68.0,28.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3499999940395355,0.3499999940395355,0.3499999940395355
download/ui/uiprefabandres/maininterface.assetbundle,-1068784810031985660,4835472668227724085,root_red_special,True,-5960925784038688309,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1053477267566821442,2781232178199404220,im_dot2,True,6848937086015043884,,-92080872890662050,0.0,1.0,0.0,1.0,0.0,-18.100000381469727,12.0,12.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1041852506382723111,7870032847508260145,Renderer4,False,-1766545527926586392,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1019098688550256659,3157260367529092858,boxcollider,True,7698494206671120047,,,0.5,0.5,0.5,0.5,0.0,0.0,60.0,60.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1014376862256848298,-3449840329153724872,im_qipao2,False,-3817517230233315748,,6734302884479835448,0.5,0.5,0.5,0.5,40.0,70.0,36.0,33.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-984312865275581931,-7993040032844102897,btn_qinmi,True,-7712490274125866640,,-6977947040006624035,0.0,0.0,0.0,0.0,0.0,0.0,59.599998474121094,54.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-970816231509782208,-1759341788187230058,text_kr,True,7953137544459971978,,,1.0,0.5,1.0,0.5,-32.0,0.0,50.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-957505502039124638,-1915040984144323595,funcsBtnOpt,True,-7709903567246479490,,4898268749995599164;2971056006070026144;6554577700480855780;2778341886547378305;9050291921509351437;-533374888481352699;7845553199416412129,0.5,0.5,0.5,0.5,338.0,256.70001220703125,100.0,50.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-953858150762361164,-1738335693361995267,SkeletonGraphic (hongdian01),False,-2146824421489442171,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-947498215318078676,-1182679863194160806,im_qipao1,False,-7748643058723455256,,250624313575399227,0.5,0.5,0.5,0.5,36.900001525878906,44.5,36.0,33.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-935808717851147801,-3474078463359365337,toggle_node,True,4297714893639640599,,-2859157555499053331;9148457326747207575;8470548471021436046;6501274608549537938;8913733635345463793;-500947104802621737;5058206024329366998,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-932572843277541687,-8520099605504014794,btn_fanhui,True,9197987298593913703,,,0.5,0.5,0.5,0.5,-130.0,-2.0,92.0,54.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-931540781044641590,-3517596347430091929,autoHelperRedDot,False,-7066683132857930382,,-9180670407118076205,0.5,0.5,0.5,0.5,52.599998474121094,-47.900001525878906,27.0,27.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-917240064554528769,-4180816360158617999,duihao,False,7746427643963765293,,,0.5,0.5,0.5,0.5,219.3000030517578,2.0,47.0,37.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-915070328039405379,671647325173146510,text_num,True,5016486893132270327,,,0.5,0.5,0.5,0.5,0.0,0.0,40.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-913908977571907959,-5918333036208193044,im_round,True,-7765356975783128607,,-5570029072498579179,0.5,0.5,0.5,0.5,-38.0,0.0,36.0,38.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-910126287860930647,6083288227190109114,btn_discord,False,8924767933396413025,,,0.5,0.5,0.5,0.5,-86.0,-315.0,150.0,150.0,0.5,0.5,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,1.0
