bundle,component_path_id,game_object_id,game_object_name,script_id,text,font_size,alignment,raycast_target,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,-4215383214559706659,779767625800159046,text_on,-5755350681981302373,무 장,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4166442183002583538,7587108082613734587,text_title,-5755350681981302373,경고,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4153891689386772735,4337440627242472922,text_wanfaTips,-5755350681981302373,개최 중,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4026675507575082113,-3899332699982458604,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3994136810415134093,-5030543243302824793,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3919027556224185734,3164292924273442175,p_chat_private_name,-7978266203517415465,소전소전,20,3,0,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3858624121484597821,-7355809044290086139,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3775175152396708435,5920351076424378390,text_title,-5755350681981302373,이용 약관,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3733078969197661961,-9154578521220723421,txt_google_unbind,5191574263247149380,Google 로그인 삭제,24,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3719500758707414628,6297942551162799969,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3704038918840668476,-1505503636894186089,input_2,-6449259990898891853,,,,,,,,
download/ui/uiprefabandres/maininterface.assetbundle,-3640637124532811865,3388711752727808777,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3637451941960252787,1800921510980015704,Text,-7978266203517415465,"성주님 계정은 환불 관련 이상 행위로 홍옥이 차감됩니다. 서포트 메일로 연락주시면 확인 도움드리겠습니다.
",14,0,0,0.19607843458652496,0.19607843458652496,0.19607843458652496,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3628135033563152214,-5452141197370613704,text_1,-7978266203517415465,천하를 제패한다,20,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3600855773427548556,-926212944341804861,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3600662802828654368,5528896163126906778,text_tmp_message (1),-5755350681981302373,백화요란,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3561959608767410091,5174668149665534999,text_off,-5755350681981302373,성주 이미지,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3538571108680457942,-9095276062903511997,text_name,-5755350681981302373,전투 프레임 설정,26.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3439184744174724072,8339887719812294043,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3420936602906826514,7781997036337733198,text_jp,-7978266203517415465,일,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3384129350637846094,-1033555349742279189,text_on,-5755350681981302373,창 고,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3293142939939209297,-7326818543664987603,text_name,-5755350681981302373,모험,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3286087635009545465,6596840305995767808,text_tmp_message (1),-5755350681981302373,용녀 궁극 도전 진행 중,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3222963095139945549,-2013163567826070483,text_fanhui,-5755350681981302373,취소,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3193892867909508880,8613188406530377168,text_off,-5755350681981302373,창 고,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3165428132115043244,7431496993532651830,text_2,-7978266203517415465,사용 기간: 영구,20,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3143585305720165528,-6385402897518220814,text_actBanner_nun,-7978266203517415465,10,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3099873401714447580,5167026378536917594,text_title,-5755350681981302373,저,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3075695246698130565,-2205595283249093026,text_on,-5755350681981302373,동 맹,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-3026823933575211230,5885814599266429739,text_guan,-7978266203517415465,OFF,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2960550468730516299,3324617764918734383,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2957374496632782462,1432122010037201562,lab_renwu_text,-5755350681981302373,세 ,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2873038812337735990,6781692360083484183,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2839090340222616229,-819521724186643816,text,-5755350681981302373,임무 설명,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2807868796350714424,2336825764081242233,text_youjian,-5755350681981302373,      d,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2637318495598865759,-7359546656060983044,text_fanhui,5191574263247149380,이메일 사용,26,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2572118259742004150,-1407715955899531458,text_kai,-7978266203517415465,ON,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2562080740259261548,7095887746599411964,text,-5755350681981302373,취소,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2551577209855462847,-2419639228354464084,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2524522046209478776,5042582987698722480,text_1,-7978266203517415465,워너비 얼굴 워너비 얼굴,20,4,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2476915510914892419,8653809507658379881,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2399657150263647179,4278825851567896220,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2369142647594526233,3949935945273723311,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2312606369372106433,-3356654974546260300,txt_taskName,-5755350681981302373,123456789하하하하（ ）,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2307939049040022704,2199294880174297562,text,-5755350681981302373,음악 설정,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2227559149275086826,1689314621125780933,text_yincang,-5755350681981302373,전체 화면,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2225395521712408118,178585903253559835,text,-5755350681981302373,수령 ,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2180222401681699953,136003650410995197,text_message,-7978266203517415465,누적 4시간 방치 보상입니다. 수령하세요.,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2099125043876261509,-8258955200618923769,text_guan,-7978266203517415465,OFF,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2094753982861944411,-7062966723378894068,text_shiyong,-5755350681981302373,사용 완료,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2070592367784635101,576458093971690121,text_qufu,-7978266203517415465,지역: [{0}] {1},20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2069073510760865282,7056107878401908667,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2028628353578089832,-4683327800261080248,text_vip_num,-5755350681981302373,10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-2005166804734993153,-4473345024729134793,text_notice_desc,-5755350681981302373,임무 설명,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1989298952755557513,4265595133686228730,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1961083730743611690,-1832995482963497425,text_off,-5755350681981302373,소환수,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1813219672799800517,5631799779920375719,text_6,-5755350681981302373,계정 삭제,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1801940412903541869,-2823915497717620358,text_tmp_chengyuan_num,-5755350681981302373,{0}/3,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1789441632598128506,-3545382676881243917,text_baocun,-5755350681981302373,확인,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1784866053434258673,8269384983956887302,text_title,-5755350681981302373,설정,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1638121611861842512,-8561725280337607681,text_off,-5755350681981302373,무 장,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1634462727428147019,-5972492728204808982,text,-5755350681981302373,푸쉬 알림,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1613621357929257433,5813488514342770361,text_num,-7978266203517415465,12345678,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1597486061051816208,1973151710953559597,text_kai,-7978266203517415465,ON,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1541358849016420366,-7591240847253327332,text_on,-5755350681981302373,모 험,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1507584442257895570,6274518623476594027,text_youjian,-5755350681981302373,      dadfadsfadsf,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1506753302403519926,1671632182902861406,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1504358534386377851,-5351517868195540372,Text,-7978266203517415465,,20,0,0,1.0,0.9669811129570007,0.9669811129570007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1451141127785880164,-7778800869451943820,input_1,-6449259990898891853,,,,,,,,
download/ui/uiprefabandres/maininterface.assetbundle,-1383741745290759450,-5759456530739565412,text_fanhui,-5755350681981302373,취소,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1380709691374963286,436634994562027822,placeholder,-7978266203517415465,,20,4,0,1.0,1.0,1.0,0.6313725709915161
download/ui/uiprefabandres/maininterface.assetbundle,-1373288693547125509,-7824331157083763726,text_queren,-5755350681981302373,확인,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1321490898155011159,4668531496860081711,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1212328462496076384,6504023615553344529,input_3,-6449259990898891853,,,,,,,,
download/ui/uiprefabandres/maininterface.assetbundle,-1113127177776717998,-1593582216113689585,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-1095266958839162409,-7692463265810462897,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-965082705466288810,7858867629901984477,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-960054914133671743,-2420845226721817554,text_youjian,-5755350681981302373,      dadfadsfadsf,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-860432529618070325,-4167614338200313322,text_message,-7978266203517415465,4시간의 방치 보상을 누적했습니다. 수령하세요!,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-788683636284879390,8481172556636018139,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-726239598754600751,-4697279176345789174,text_name,-7978266203517415465,시스템 ,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-703201251692064089,6357774995664806671,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-679027772695288242,3217494563554573961,text_small,-5755350681981302373,경 선택,25.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-573082890981176809,-4033238693889733817,text_off,-5755350681981302373,창 고,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-471446797960966245,4464139151172587830,text_id,-7978266203517415465,ID：1234567890,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-464012599870155755,-8366981079532286971,text_tmp_nandu,-5755350681981302373,난이도: ,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-443654024818713719,5691412050505406721,txt_google_bind,5191574263247149380,Google로 로그인,24,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-441628418449363965,-8885445564047677716,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-352311820421309576,-7564785273387871350,text_youjian,-5755350681981302373,,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-295735465406277247,-2795127626663238307,text_on,-5755350681981302373,출 정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-273602488197287469,5105253933797817669,text_5,-5755350681981302373,이용 약관,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-260190421799707760,3010861280831687171,text,-5755350681981302373,취소,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-226833648074064889,2884496491090111494,text_title,-5755350681981302373,고,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-195327781128212116,7253345514939460615,text_wanfaTips,-5755350681981302373,,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-193089368467340196,-7920073282247712660,text_name,-5755350681981302373,구나,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-190486133616775973,-4672106238998048257,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-186972456736479388,-1481869333528195865,text_guan,-7978266203517415465,OFF,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-131134144844215732,6780694365893887038,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-111991504318333045,-4132847901802887968,text_kai,-7978266203517415465,ON,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-101596063538263805,-32354723206716115,text_guan,-7978266203517415465,OFF,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-100947146656255752,7222022444769498556,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-96895775606802452,9029997569038591871,txt_delete,5191574263247149380,확인,26,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-54523710694775034,-5791487945875087188,placeholder,-7978266203517415465,,20,4,0,1.0,1.0,1.0,0.6313725709915161
download/ui/uiprefabandres/maininterface.assetbundle,-48394420528175083,-6438344170749058229,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-34403014449559604,-7510942591569796354,text_tmp_message,-5755350681981302373,동맹에 가입하면 400홍옥을 획득할 수 있습니다,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,44315232562533827,3082455879660433184,text_1,-7978266203517415465,app시작→로그인 화면→시작→메인 화면→우측 아이콘→데이터 연동을 통해 연동하실 수 있습니다.,20,0,0,0.19607843458652496,0.19607843458652496,0.19607843458652496,1.0
download/ui/uiprefabandres/maininterface.assetbundle,113263800626038991,-4638265455088201322,text_resetAutoHelperPos,-5755350681981302373,위치 리셋,20.0,2,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,175876469509601740,-4052542709859237450,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,192028260037076307,3727368145299080508,text,-7978266203517415465,New Text,18,4,0,0.19607843458652496,0.19607843458652496,0.19607843458652496,1.0
download/ui/uiprefabandres/maininterface.assetbundle,195458850470940076,5332909665757525538,text_off,-7978266203517415465,아이콘 프레임,20,4,0,0.29411765933036804,0.24313727021217346,0.2039215862751007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,219699257298319104,4456560816933972679,text_tmp_message,-5755350681981302373,동맹 가입 후 바로 400개 홍옥 무료 획득,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,229600274348744413,499501329863490137,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,241774567153145770,2396226906897281691,text_1,-5755350681981302373,선물 코드,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,257126282613464397,-4402067903995416693,text_wanfaTips,-5755350681981302373,,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,288184748427920268,-3681373620435298291,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,319362272665425900,-4617369723046342989,text_off,-5755350681981302373,수호  ,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,327129994856517961,-8556551994401714767,txt_taskRedNum,-5755350681981302373,（ 999/999 ）,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,335298350427246524,2413393275785012534,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,408888341813724008,-6990893972402420963,text_title,-5755350681981302373,설정,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,417184322548217603,-8221637171712529452,text_wanfaTips,-5755350681981302373,,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,445667802950747837,-1630477654354613615,text_title,-5755350681981302373,중,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,449297348946720043,-4837164631973843497,text_off,-5755350681981302373,출 정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,460420578943670878,8617642629069255043,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,473095554059136577,8499064858951870944,Text,-7978266203517415465,1234,20,3,0,1.0,0.9669811129570007,0.9669811129570007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,500045989305474561,-2132014133505926986,text_kai,-7978266203517415465,ON,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,534555935323681485,3170679409313559450,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,539858698054503520,5999561601694272343,text_tmp_message (1),-5755350681981302373,"천하쟁패
뜨겁게 진행 중!",20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,599372584807793799,6655765173166843292,text,-5755350681981302373,일반 설정,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,648766559103610478,6125115078841407778,text_youjian,-5755350681981302373,      dadfadsfadsf,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,700332984572693626,4307782877884265298,text_qianghua,-5755350681981302373,붙여넣기,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,703983922566146299,6543114220310106892,num,-5755350681981302373,99,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,708592412912060638,-7776038682855926231,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,712315446371784348,1968600425452808370,text_youjian,-5755350681981302373,      d,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,722436400546327096,-6404015471484609493,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,735583757937887041,-3438036084930915038,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,768631141846905603,1576856725783462075,text_set1,-7978266203517415465,효과음,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,786007247581937363,-6523330469343311554,test_name2,-5755350681981302373,,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,787560506700148718,8023123150926035151,text_guan_num,-5755350681981302373,2,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,808325475093391870,-4336606352320595248,text_on,-5755350681981302373,마 을,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,852255455198611886,2770547858865865064,text_time,-7978266203517415465,기간: ,16,0,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,868565163235763402,-5910782650127326653,tmp_bubble_pro,-5755350681981302373,0%,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1035039476499944081,-2117794867616349825,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1081424751859742640,4392692548550227206,text_num,-7978266203517415465,+99,28,3,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1102235407617583013,5572519946260618904,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1109510913128741177,7110215365529764944,Placeholder,-7978266203517415465,최대 2~6자로 입력해 주세요.,20,3,1,1.0,1.0,1.0,0.6313725709915161
download/ui/uiprefabandres/maininterface.assetbundle,1150260131987345861,-2261659972829547729,text_name,-7978266203517415465,시스템 ,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1162734898485723834,6690195056615534671,text_on,-5755350681981302373,창 고,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1183123163927012631,4469175752445145626,text_num,-7978266203517415465,50,20,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1230182639505776252,376587751896199353,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1302121541561232306,1807834619902876383,text_tmp_message (1),-5755350681981302373,"보물 사냥꾼
포획 진행 중!",20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1309870981421419680,1779838916102720287,text_3,-5755350681981302373,데이터 연동,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1310765127338207322,8458886583278328879,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1360669368544315767,3281592908704563015,inputAcc,-6449259990898891853,,,,,,,,
download/ui/uiprefabandres/maininterface.assetbundle,1390875581758410000,3357089780402293380,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1400413125089685809,-6183414316932406948,txt_act_name,-5755350681981302373,,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1410564674237950582,-9142860793671649322,text_name,-5755350681981302373,모험,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1423139765395603904,-7336271198868114901,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1460182654232979344,-3579708364547838601,text_baocun,-5755350681981302373,저장,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1494296624665947677,5870002579785325674,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1558039099827973650,3760588224588223019,Placeholder,-7978266203517415465,자기소개를 입력해 주세요. 글자수: 100,20,0,0,1.0,1.0,1.0,0.6313725709915161
download/ui/uiprefabandres/maininterface.assetbundle,1622689069955777750,412640609316537146,text_notice_desc,-5755350681981302373,임무 설명,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1672376588603166914,-3550406908011235806,text_title2,-7978266203517415465,쿠폰 코드,20,0,0,0.19607843458652496,0.19607843458652496,0.19607843458652496,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1689208777998807911,4582872863978395745,text_youjian,-5755350681981302373,,20.0,1,0,1.0,1.0,1.0,1.0
