id,nameKey,nameKo,rarity,rankLevel,level,levelSource,roleKey,roleKo,profession,expert,camp,isPet,modelId,modelFound,prefabId,battleActorBundle,battleActorBundleExists,battleSpineSkeletonData,battleSpineAtlas,battleSpineTexture,headSprite,headImage,headImageExists,cardImageName,cardImage,paintingImage,paintingImageName,nameSpineSkeletonData,nameSpineAtlas,nameSpineTexture,skin,skillIdList,baseHp,baseAtk,baseDef,introKey,introKo,datatableEvidence
21088,heroname_21088,길가메시,6,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21088,치유와 수호·음표의 찬가,2,1,2,1,21088,True,21088,download/roleprefabsandres/battleprefabandres/21088.assetbundle,False,,,extracted/unity/bundles/b_da1b2fcddc553238/images/T/3168873031035244793_21088.png,head21088,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5071205203078234481_head21088.png,True,noalphabg_Tujian_21088,,extracted/unity/bundles/b_da1b2fcddc553238/images/T/3168873031035244793_21088.png,21088,,,,0,21088101|21088201|21088301|21088302|21088302|21088401|21088402|21088403|21088202|21088404|21088303|21088405|21088406,7032,1098,1098,intro21088,"인류 역사상 전설로 내려오는 마법왕의 소녀ㅡ\n믿을 수 없을 만큼 강대한 힘을 소유하고 있다. 하늘 위에 앉아 대지를 내려다보며 살아 숨쉬는 모든 만물을 하찮게 여긴다. 무료함을 달래기 위해 자신의 손가락 틈새로 보물들을 떨어트려, 그 보물을 가지기 위한 인간들의 탐욕과 전쟁을 지켜보며 즐긴다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21089,heroname_21089,사카타 긴토키,6,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21089,전의 억제·도끼 처형자,1,0,3,1,21089,True,21089,download/roleprefabsandres/battleprefabandres/21089.assetbundle,False,,,extracted/unity/bundles/b_7ae64d8700d011e1/images/T/5966091758174454072_21089.png,head21089,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8172142742962121714_head21089.png,True,noalphabg_Tujian_21089,,extracted/unity/bundles/b_7ae64d8700d011e1/images/T/5966091758174454072_21089.png,21089,,,,0,21089101|21089201|21089301|21089302|21089302|21089401|21089402|21089403|21089202|21089404|21089303|21089405|21089406,8034,1320,996,intro21089,"새로운 형식의 퇴마사 일을 하는 소녀ㅡ\n사카타 긴토키는 자주 여행을 다니며, 한곳에 정착하지 않는다. 복잡한 주술로 퇴마 의식을 하는 것을 극혐하며, 그녀가 사용하는 방법은 간단하지만 매우 강력하다ㅡ 바로 손에 쥔 거대한 도끼로 마물을 사정 없이 베어버린다. 그녀의 퇴마 의식은 너무나도 잔인해 그녀의 이름만 들은 사람들은 그녀가 남자일 거라 생각한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21090,heroname_21090,황충,6,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21090,실드 무효·어둠의 은신자,3,0,4,1,21090,True,21090,download/roleprefabsandres/battleprefabandres/21090.assetbundle,False,,,extracted/unity/bundles/b_96674f73da646dc7/images/T/-8187522094768263312_21090.png,head21090,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3566974015880545421_head21090.png,True,noalphabg_Tujian_21090,,extracted/unity/bundles/b_96674f73da646dc7/images/T/-8187522094768263312_21090.png,21090,,,,0,21090101|21090201|21090301|21090302|21090302|21090401|21090402|21090403|21090202|21090404|21090303|21090405|21090406,6360,1200,876,intro21090,"항상 후드를 쓰고 긴 석궁으로 타겟을 없애는 신비로운 암살자 소녀ㅡ\n소문에 따르면 지금은 유비의 최측근으로 있으며, 그녀는 한때 어둠 세계를 누볐던 암살의 여왕이라고 한다.\n그녀의 암살자 명단에 들어가 타겟이 된 이들은 누가 되었던지 간에 다음 날의 태양을 영원히 볼 수 없게 소리 소문 없이 사라진다고 한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21101,heroname_21101,아킬레우스,6,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21101,극한 반격·도발 방어,1,0,1,1,21101,True,21101,download/roleprefabsandres/battleprefabandres/21101.assetbundle,False,,,extracted/unity/bundles/b_be34dd4eb28819f9/images/T/-8125809157501010767_21101.png,head21101,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7455357084969602683_head21101.png,True,noalphabg_Tujian_21101,,extracted/unity/bundles/b_be34dd4eb28819f9/images/T/-8125809157501010767_21101.png,21101,,,,0,21101101|21101201|21101301|21101302|21101302|21101401|21101402|21101403|21101202|21101404|21101303|21101405|21101406,8034,1320,996,intro21101,"수많은 잔혹한 전쟁을 겪었지만, 단 한 번도 패배하지 않은 소녀ㅡ\n불사의 몸을 가졌다는 전설이 있다. 죽음의 문턱 앞에서도 다시 되돌아오는 강자였기에 사람들에게 경외와 두려움을 받는 존재이다. 어렸을 때, 명계의 강에 빠져 죽음의 세례를 받아 불사의 몸을 얻게 되었지만, 세상을 떠도는 망자의 모습과 죽음을 예언할 수 있게 눈 한 쪽을 대가를 지불했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21102,heroname_21102,,6,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21102,,3,0,2,1,21102,True,21102,download/roleprefabsandres/battleprefabandres/21102.assetbundle,False,,,,head21102,,False,noalphabg_Tujian_21102,,,,,,,0,21102101|21102201|21102301|21102302|21102302|21102401|21102402|21102403|21102202|21102404|21102303|21102405|21102406,6360,1200,876,intro21102,,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21104,heroname_21104,이백,6,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21104,취혈 음주·주신 강림,3,0,4,1,21104,True,21104,download/roleprefabsandres/battleprefabandres/21104.assetbundle,False,,,extracted/unity/bundles/b_c361fd7a56a20690/images/T/-1047110108268041735_21104.png,head21104,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1537495277964424812_head21104.png,True,noalphabg_Tujian_21104,,extracted/unity/bundles/b_c361fd7a56a20690/images/T/-1047110108268041735_21104.png,21104,,,,0,21104101|21104201|21104301|21104302|21104302|21104401|21104402|21104403|21104202|21104404|21104303|21104405|21104406,6360,1200,876,intro21104,"자유분방하고 술을 좋아하는 유랑 시인 소녀ㅡ\n술을 좋아하는 그녀는 사람들과 자주 다툼이 일어나곤 한다. 그녀와 술자리를 가졌던 사람들 모두 그녀의 능력에 압도당하며, 때로는 질투를 느꼈다.\n겉으로는 방탕해 보이나, 그녀는 아주 섬세한 성격을 가진 소녀이다. 그녀는 사람들이 자신에게 향하는 부정적인 감정을 즉시 알아챘고, 겉으로는 신경 쓰지 않는 척을 하지만, 실제로는 큰 상처를 받고 조용히 자리를 떠난다.\n사람들은 그녀의 시적 재능, 어마어마한 주량, 우아한 검술만 기억했다. 바람에 흩날리는 버들가지 같은 그녀의 본질을 진정으로 이해하려는 이는 없었다. 그녀의 화려한 가면 뒤에, 마음 속의 갈망은 날이 갈 수록 커져만 갔다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31012,heroname_1012,사나다 유키무라,7,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31012,"심해 사냥꾼,속박 추적",3,0,2,1,31012,True,31012,download/roleprefabsandres/battleprefabandres/31012.assetbundle,False,,,extracted/unity/bundles/b_392477c5fbc78aca/images/T/-939171515810742449_31012.png,head31012,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3910562833979966084_head31012.png,True,noalphabg_Tujian_31012,,extracted/unity/bundles/b_392477c5fbc78aca/images/T/-939171515810742449_31012.png,31012,,,,0,31012101|31012201|31012301|31012302|31012302|31012401|31012402|31012403|31012202|31012404|31012303|31012405|31012406,6360,1200,876,intro31012,"붉은 연꽃처럼 눈부신 무사 소녀, 솔직하고 밝으며 성격이 활달하다. 마기의 영향을 받았음에도 마음속 살육의 욕망을 억누르며 늘 정신을 바짝 차리고 있다. 어렵게 바닷가에 나갈 기회를 얻었으니, 이번에는 편히 쉬고 에너지를 충전하길 원한다. 그녀라면 분명 마기의 영향도 극복할 수 있을 것이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31015,heroname_31015,예카테리나,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31015,영혼 흡혈·빙한 지옥,2,1,3,1,31015,True,31015,download/roleprefabsandres/battleprefabandres/31015.assetbundle,False,,,extracted/unity/bundles/b_7d0c32809c2e81b2/images/T/1325908971645627804_31015.png,head31015,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1049211238005075012_head31015.png,True,noalphabg_Tujian_31015,,extracted/unity/bundles/b_7d0c32809c2e81b2/images/T/1325908971645627804_31015.png,31015,,,,0,31015101|31015201|31015301|31015302|31015302|31015401|31015402|31015403|31015202|31015404|31015303|31015405|31015406,7032,1098,1098,intro31015,"북쪽 나라의 여제인 예카테리나는 얼음 같은 가면으로 그 부드럽고 섬세한 마음을 오랫동안 숨겨왔지만, 성주와의 만남을 통해 그 가면이 벗겨졌다. 이제 그녀는 순수한 표정과 요염한 몸짓이 어우러진 성숙한 여성의 아름다움을 발산하고 있다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31025,heroname_31025,다테 마사무네,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31025,용의 마안· 마기 섬멸,3,0,1,1,31025,True,31025,download/roleprefabsandres/battleprefabandres/31025.assetbundle,False,,,extracted/unity/bundles/b_17ce4484d1fd4e35/images/T/2309070784323496386_31025.png,head31025,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7327242503387155912_head31025.png,True,noalphabg_Tujian_31025,,extracted/unity/bundles/b_17ce4484d1fd4e35/images/T/2309070784323496386_31025.png,31025,,,,0,31025101|31025201|31025301|31025302|31025302|31025401|31025402|31025403|31025202|31025404|31025303|31025405|31025406,6360,1200,876,intro31025,"다테 마사무네는 특이한 눈동자를 가진 전사이자 (자칭)용혈의 용사로, 세상을 구원하기 위해 태어났다고 주장한다. 그녀는 자신이 악마와 천사의 힘을 동시에 다룰 수 있다고 믿고 있으며, 악을 쓸어내고 세계를 지킬 운명을 지니고 있다고 생각한다. 여정을 시작하려면 한 명의 동료가 더 필요하지만, 그녀는 서두르지 않기로 했다. 동료는 이미 찾아냈고, 그가 틀림없이 청주성을 떠나 자신과 함께 로맨틱한 모험에 나설 것이라 믿기 때문이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31041,heroname_31041,조자룡,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31041,죽음의 사신·화신 강림,3,0,4,1,31041,True,31041,download/roleprefabsandres/battleprefabandres/31041.assetbundle,False,,,extracted/unity/bundles/b_4b666bd3f8c7b44a/images/T/-2496926616206194368_31041.png,head31041,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7629776003570604701_head31041.png,True,noalphabg_Tujian_31041,,extracted/unity/bundles/b_4b666bd3f8c7b44a/images/T/-2496926616206194368_31041.png,31041,,,,0,31041101|31041201|31041301|31041302|31041302|31041401|31041402|31041403|31041202|31041404|31041303|31041405|31041406,6360,1200,876,intro31041,"무예와 인의를 추구하는 기사로서, 종문에서 불사조의 시련을 극복하고 새로운 힘을 얻었다. 인정받은 자가 위기에 처할 때, 조자룡은 붉은 불사조 형태로 변해 일기당천의 힘을 발휘하며, 천군만마 속을 칠진칠출한다. 하지만 본인에게는 미소녀와의 스킨십이야말로 창을 휘두르는 원동력이었다",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31044,heroname_31044,카이사르,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31044,"최고의 기사,신속 정확",1,0,2,1,31044,True,31044,download/roleprefabsandres/battleprefabandres/31044.assetbundle,False,,,extracted/unity/bundles/b_a5f2e2a69d7b8c17/images/T/7591500074714890295_31044.png,head31044,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3682593236627809541_head31044.png,True,noalphabg_Tujian_31044,,extracted/unity/bundles/b_a5f2e2a69d7b8c17/images/T/7591500074714890295_31044.png,31044,,,,0,31044101|31044201|31044301|31044302|31044302|31044401|31044402|31044403|31044202|31044404|31044303|31044405|31044406,8034,1320,996,intro31044,"카이사르는 한때 한 도시의 주인이었으며, 그 강력한 무력으로 사방을 제압하고, 모든 이에게 두려움을 안겼다.\n그러나 그녀는 큰 업적을 자랑하며, 화려한 퍼레이드와 연회에 빠져 돈을 낭비하며 살았다. \n그 결과, 도시는 재정이 파탄에 이르게 되었고, 원로원에 의해 추방당하고 배상금을 지불해야 했다.\n갈 곳이 없어진 카이사르는 결국 청주성에 도움을 청하게 되었으며, 청주성의 성주는 그녀의 빚을 대신 갚아주고, 새로운 채권자가 되어 주었다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31070,heroname_31070,샤를마뉴,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31070,천명의 수호·치명적 추격,1,0,1,1,31070,True,31070,download/roleprefabsandres/battleprefabandres/31070.assetbundle,False,,,extracted/unity/bundles/b_6dbc691f271c56dc/images/T/2332120691657429568_31070.png,head31070,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-5301461155254680551_head31070.png,True,noalphabg_Tujian_31070,,extracted/unity/bundles/b_6dbc691f271c56dc/images/T/2332120691657429568_31070.png,31070,,,,0,31070101|31070201|31070301|31070302|31070302|31070401|31070402|31070403|31070202|31070404|31070303|31070405|31070406,8034,1320,996,intro31070,"은빛 장발을 휘날리며 두 개의 도끼를 휘두르는 무신 소녀ㅡ\n전장에서 샤를마뉴를 보는 병사들은 마치 사신이라도 본 듯이 엄청난 공포감에 떨게 만들었다. 하지만 보수적인 그녀는 19금 이야기만 나오면 지나치게 예민하게 굴었다. 순수한 로맨스를 동경하지만, 속으로는 내심 남에게 선뜻 말할 수 없는 남녀 사이의 일에 호기심이 가득했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31072,heroname_31072,조소카베 모토치카,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31072,치명상 치유 금지·바다의 메아리,1,0,3,1,31072,True,31072,download/roleprefabsandres/battleprefabandres/31072.assetbundle,False,,,extracted/unity/bundles/b_0dbfdce7a20e47fa/images/T/-8414008011405106435_31072.png,head31072,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/190397758633160885_head31072.png,True,noalphabg_Tujian_31072,,extracted/unity/bundles/b_0dbfdce7a20e47fa/images/T/-8414008011405106435_31072.png,31072,,,,0,31072101|31072201|31072301|31072302|31072302|31072401|31072402|31072403|31072202|31072404|31072303|31072405|31072406,8034,1320,996,intro31072,"바다의 해적이자 현상금 사냥꾼 소녀ㅡ\n그녀는 늘 바다 속에 숨겨진 보물을 찾아 다닌다. 운명의 여신은 눈물 겨울 정도로 그녀를 총애해 왔지만, 그녀도 인간인 이상 실수를 피할 수 없었다.\n그러던 어느 날, 보물 탐험 중 그녀는 전설 속 저주 받은 금화 동전을 가지게 되었다. 저주를 풀기 위해, 그녀는 사랑하는 바다를 뒤로 한 채, 육지로 향하는 결심을 하게 되는데ㅡ",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31073,heroname_31073,세이메이,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31073,피의 의식 · 식신 지배,2,2,1,1,31073,True,31073,download/roleprefabsandres/battleprefabandres/31073.assetbundle,False,,,extracted/unity/bundles/b_04e8fdd7295f3d99/images/T/881104242999281170_31073.png,head31073,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8910488734670541168_head31073.png,True,noalphabg_Tujian_31073,,extracted/unity/bundles/b_04e8fdd7295f3d99/images/T/881104242999281170_31073.png,31073,,,,0,31073101|31073201|31073301|31073302|31073302|31073401|31073402|31073403|31073202|31073404|31073303|31073405|31073406,7032,1098,1098,intro31073,"누구보다 뛰어난 재능를 지닌 음양사다. 세 살에 이미 하녀에게 들러붙은 원귀를 찾아낼 뿐만 아니라 스스로 쫓아낼 수 있었고, 뛰어난 감과 재능으로 부모의 자랑이 되었다. 아무런 이변이 없었다면 수백 년 만에 배출된 걸출한 음양사로 빠르게 성장했을 것이다. 그러나, 그녀는 친구 아시야 도만을 위해 자신에게 씌워지지 않았어야 할 벌을 대신 짊어지고 부모 곁을 떠나 세상을 유랑했다. 그리고 「그 사람」을 만난 뒤에는, 다시 음양술을 갈고닦아 하루빨리 그의 힘이 되겠다고 결심했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31079,heroname_31079,가웨인,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31079,불꽃의 기사 · 방패의 가호,1,0,2,1,31079,True,31079,download/roleprefabsandres/battleprefabandres/31079.assetbundle,False,,,extracted/unity/bundles/b_d7f783a96f345102/images/T/4337864612868588972_31079.png,head31079,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4915448053238270999_head31079.png,True,noalphabg_Tujian_31079,,extracted/unity/bundles/b_d7f783a96f345102/images/T/4337864612868588972_31079.png,31079,,,,0,31079101|31079201|31079301|31079302|31079302|31079401|31079402|31079403|31079202|31079404|31079303|31079405|31079406,8034,1320,996,intro31079,"원탁을 가장 먼저 함께 세운 기사 중 한 명인 가웨인은 태양빛이 찬란하게 빛나는 성검을 손에 들고 싸우는, 햇빛의 가호 아래에서 그 누구도 당해낼 수 없다.\n반란군을 이끌고 마물에 맞서 싸우며 전쟁이 끝날 때까지 백성들의 터전을 지켜낸 충의의 기사, 그것이 바로 가웨인이다.\n다만, 전장에서의 광기와 평소의 느낌은 전혀 다른 모습으로, 주인 앞에서는 사랑스러운 충견이지만, 적 앞에서는 물불 안 가리고 뭐든지 물어뜯는 광견이 된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31103,heroname_31103,타마모노마에,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31103,다방면 지원·천년 구미호,2,2,3,1,31103,True,31103,download/roleprefabsandres/battleprefabandres/31103.assetbundle,False,,,extracted/unity/bundles/b_897d6df8e8cbb8fa/images/T/9126048010254645251_31103.png,head31103,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1165442737888120480_head31103.png,True,noalphabg_Tujian_31103,,extracted/unity/bundles/b_897d6df8e8cbb8fa/images/T/9126048010254645251_31103.png,31103,,,,0,31103101|31103201|31103301|31103302|31103302|31103401|31103402|31103403|31103202|31103404|31103303|31103405|31103406,7032,1098,1098,intro31103,"보석을 탐하는 정체불명의 대요괴 소녀ㅡ\n변덕스럽고 별난 성격인 그녀는 보석 수집광이다. 사람들은 그녀를 보석 도둑이라고 생각하지만 그녀는 천년 동안의 긴 잠을 자고 있을 때, 잃어버린 자신의 보석들을 찾고 있을 뿐이라 태연하게 말한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31105,heroname_31105,노부츠나,7,7,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31105,검신 강림·침묵의 그림자,3,0,1,1,31105,True,31105,download/roleprefabsandres/battleprefabandres/31105.assetbundle,False,,,extracted/unity/bundles/b_bb3ac8b0cd80312b/images/T/-8682713254826540854_31105.png,head31105,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2476826078344552481_head31105.png,True,noalphabg_Tujian_31105,,extracted/unity/bundles/b_bb3ac8b0cd80312b/images/T/-8682713254826540854_31105.png,31105,,,,0,31105101|31105201|31105301|31105302|31105302|31105401|31105402|31105403|31105202|31105404|31105303|31105405|31105406,6360,1200,876,intro31105,"「17세 검성」이라 자칭하는 소녀ㅡ\n대대로 검술가 집안에서 태어나 다소 고풍스러운 말투로 자신을 「노부츠나」라 부른다. 그녀의 신조는 가훈인 「모든 일에 최선을 다하라」이며, 혼자 전국을 떠돌아 다니며 검술 수련에 매진하고 있다. 하지만 검술 외에는 잘 하는 것이 없어, 매번 굶고 다니는 어리숙한 성격이다. 그래서 자주 수련이라는 명목하에 다른 사람의 식량을 뺏기도 한다. \n그러던 중, 성주를 만나게 되었고 처음으로 패배를 경험하게 된다. 그렇게 가질 수 없는 것이 처음 생긴 그녀는 「성주가 노부츠나의 것이 된다면, 검술의 극의를 알 수 있을 것」이라는 왜곡된 생각에 빠져 자신이 성주의 「정실 부인」이라 주장하기 시작했다. 최선을 다하는 그녀의 신조와 처음으로 부인이 되어보는 현실의 모순 때문에 성주의 일상은 점점 엉망이 되어가는데...",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31106,heroname_31106,페르세우스,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31106,공수 일체 · 최강의 방패,1,0,2,1,31106,True,31106,download/roleprefabsandres/battleprefabandres/31106.assetbundle,False,,,extracted/unity/bundles/b_4a1a91a7735c27b3/images/T/9072300101049743371_31106.png,head31106,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/6009641460561749186_head31106.png,True,noalphabg_Tujian_31106,,extracted/unity/bundles/b_4a1a91a7735c27b3/images/T/9072300101049743371_31106.png,31106,,,,0,31106101|31106201|31106301|31106302|31106302|31106401|31106402|31106403|31106202|31106404|31106303|31106405|31106406,8034,1320,996,intro31106,"이국에서 온 마물 사냥꾼.\n그의 입에서는 때때로 낯선 외국어가 섞여 나온다.\n한때 명성을 떨쳤던 마물 헌터 가문 출신이지만, 지금은 몰락한 가문의 마지막 생존자일 뿐이다.\n\n무너진 가문의 명예를 되찾기 위해, 그는 홀로 전 세계를 떠돌며 전설 속 강대한 마물들을 사냥하고 있다.\n도움을 청할 동료도, 기대 쉴 안식처도 없이… 오직 혼자만의 힘으로.\n\n오랜 세월을 외롭게 떠돌아온 그는 단단한 마음을 지녔지만, 그 마음 깊은 곳에는 누구보다 따뜻한 손길을 그리워하고 있다.\n누군가의 위로가 필요하다는 사실을 인정하지 않으려 애쓰지만, 그는 알고 있다. 자신도 결국, 받아들여지고 싶은 한 사람이라는 것을.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31107,heroname_31107,단테,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31107,전의 봉인 · 신의 응징,3,0,3,1,31107,True,31107,download/roleprefabsandres/battleprefabandres/31107.assetbundle,False,,,extracted/unity/bundles/b_0788edbc0d7e2b7d/images/T/7397386541945291085_31107.png,head31107,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1483400665256982777_head31107.png,True,noalphabg_Tujian_31107,,extracted/unity/bundles/b_0788edbc0d7e2b7d/images/T/7397386541945291085_31107.png,31107,,,,0,31107101|31107201|31107301|31107302|31107302|31107401|31107402|31107403|31107202|31107404|31107303|31107405|31107406,6360,1200,876,intro31107,"마계의 업염에 휩싸여 뼈의 용과 함께 하늘에서 강림한 복수의 마녀 단테.\n\n그녀는 한때 명예로운 인간의 여기사였으나, 어느 작전 중 동료들의 배신으로 인해 악마들이 들끓는 지옥에 홀로 버려졌다.\n\n마물들을 뜯어먹으며 생존한 그녀는 이제 지옥의 힘에 물든 지옥의 기사로 변모하였다.\n복수의 분노와 광기에 사로잡힌 그녀는, 이제 마물과 인간을 가리지 않고 모든 생명을 파괴해야 할 존재로 여기며, 세상의 모든 것을 불태워 지옥의 업화 속에서 「정화」하려 한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31108,heroname_31108,다빈치,7,7,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31108,생명 흡수 · 멸망의 씨앗,2,2,4,1,31108,True,31108,download/roleprefabsandres/battleprefabandres/31108.assetbundle,False,,,extracted/unity/bundles/b_cf5834cce51ecd08/images/T/-7609085573113670931_31108.png,head31108,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4697414144119392030_head31108.png,True,noalphabg_Tujian_31108,,extracted/unity/bundles/b_cf5834cce51ecd08/images/T/-7609085573113670931_31108.png,31108,,,,0,31108101|31108201|31108301|31108302|31108302|31108401|31108402|31108403|31108202|31108404|31108303|31108405|31108406,7032,1098,1098,intro31108,"어린 시절부터 뛰어난 지성을 드러낸 다빈치는 과학 연구와 발명에 대해 정교한 통찰력을 지니고 있었고, 주변 사람들로부터 끊임없는 칭찬과 찬사를 받으며 성장했다. 그로 인해 점차 자존심이 강하고 자부심 높은 성격으로 변해갔으며, 결국 평범한 사람들과 함께 사는 것을 견딜 수 없어 독립해 집에 틀어박히는 길을 선택했다. 그녀는 무기뿐만 아니라 몸에 걸친 의상과 장신구까지 모두 혼자서 연구하고 개발할 정도로 과학에 심취한 「히키코모리」가 되었다. 그렇기에 전투 시에도 그녀는 변화무쌍하고 예측 불가능한 모습을 보여준다. 하지만 정작 생활 능력은 전무하여 종종 방을 엉망으로 만들고, 가끔은 배고픔에 쓰러지기도 한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
31109,heroname_31109,오리온,7,6,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location31109,회피 반격 · 영겁의 사냥,3,0,1,1,31109,True,31109,download/roleprefabsandres/battleprefabandres/31109.assetbundle,False,,,extracted/unity/bundles/b_f4e42565f750696e/images/T/8555835408298549798_31109.png,head31109,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7552287501943346589_head31109.png,True,noalphabg_Tujian_31109,,extracted/unity/bundles/b_f4e42565f750696e/images/T/8555835408298549798_31109.png,31109,,,,0,31109101|31109201|31109301|31109302|31109302|31109401|31109402|31109403|31109202|31109404|31109303|31109405|31109406,,,,intro31109,"어린 시절 눈밭에 버려진 아이는 설원의 수호자라 불리는 푸른 늑대 무리에게 거두어져 자라났다.\n아이는 늑대 무리를 따라다니며 사냥과 야생 생존의 기술을 익혔고, 훗날 늑대 무리의 군주가 되어 설원의 생명을 지키게 되었다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
